t,E_tot,E_x,E_y,proj_bx
2.68000000e+00,4.30090919e-08,4.30090919e-08,0.00000000e+00,6.53469409e-08
2.69000000e+00,4.30091046e-08,4.30091046e-08,0.00000000e+00,6.55893117e-08
2.70000000e+00,4.30091175e-08,4.30091175e-08,0.00000000e+00,6.58316490e-08
2.71000000e+00,4.30091306e-08,4.30091306e-08,0.00000000e+00,6.60739518e-08
2.72000000e+00,4.30091439e-08,4.30091439e-08,0.00000000e+00,6.63162195e-08
2.73000000e+00,4.30091575e-08,4.30091575e-08,0.00000000e+00,6.65584510e-08
2.74000000e+00,4.30091713e-08,4.30091713e-08,0.00000000e+00,6.68006458e-08
2.75000000e+00,4.30091853e-08,4.30091853e-08,0.00000000e+00,6.70428030e-08
2.76000000e+00,4.30091996e-08,4.30091996e-08,0.00000000e+00,6.72849221e-08
2.77000000e+00,4.30092141e-08,4.30092141e-08,0.00000000e+00,6.75270025e-08
2.78000000e+00,4.30092288e-08,4.30092288e-08,0.00000000e+00,6.77690435e-08
2.79000000e+00,4.30092439e-08,4.30092439e-08,0.00000000e+00,6.80110448e-08
2.80000000e+00,4.30092592e-08,4.30092592e-08,0.00000000e+00,6.82530058e-08
2.81000000e+00,4.30092748e-08,4.30092748e-08,0.00000000e+00,6.84949264e-08
2.82000000e+00,4.30092906e-08,4.30092906e-08,0.00000000e+00,6.87368060e-08
2.83000000e+00,4.30093068e-08,4.30093068e-08,0.00000000e+00,6.89786447e-08
2.84000000e+00,4.30093233e-08,4.30093233e-08,0.00000000e+00,6.92204420e-08
2.85000000e+00,4.30093400e-08,4.30093400e-08,0.00000000e+00,6.94621981e-08
2.86000000e+00,4.30093571e-08,4.30093571e-08,0.00000000e+00,6.97039128e-08
2.87000000e+00,4.30093744e-08,4.30093744e-08,0.00000000e+00,6.99455862e-08
2.88000000e+00,4.30093921e-08,4.30093921e-08,0.00000000e+00,7.01872185e-08
2.89000000e+00,4.30094101e-08,4.30094101e-08,0.00000000e+00,7.04288097e-08
2.90000000e+00,4.30094284e-08,4.30094284e-08,0.00000000e+00,7.06703603e-08
2.91000000e+00,4.30094470e-08,4.30094470e-08,0.00000000e+00,7.09118704e-08
2.92000000e+00,4.30094660e-08,4.30094660e-08,0.00000000e+00,7.11533406e-08
2.93000000e+00,4.30094853e-08,4.30094853e-08,0.00000000e+00,7.13947712e-08
2.94000000e+00,4.30095049e-08,4.30095049e-08,0.00000000e+00,7.16361629e-08
2.95000000e+00,4.30095248e-08,4.30095248e-08,0.00000000e+00,7.18775162e-08
2.96000000e+00,4.30095451e-08,4.30095451e-08,0.00000000e+00,7.21188319e-08
2.97000000e+00,4.30095657e-08,4.30095657e-08,0.00000000e+00,7.23601106e-08
2.98000000e+00,4.30095866e-08,4.30095866e-08,0.00000000e+00,7.26013533e-08
2.99000000e+00,4.30096079e-08,4.30096079e-08,0.00000000e+00,7.28425607e-08
