# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1410       1.098955726897e-10       2.124678398989e-12      -6.809025696628e-12       1.075042668988e-14       1.482331832004e-15       5.729726082139e-16      -4.286932361036e-17 
 1411       1.099556695336e-10       2.104636323746e-12      -6.745182991995e-12       1.074764321335e-14       1.478190636822e-15       5.712496355846e-16      -4.211709058198e-17 
 1412       1.100106902397e-10       2.084853199019e-12      -6.680234955009e-12       1.074482396738e-14       1.474063652831e-15       5.694853801409e-16      -4.136463699761e-17 
 1413       1.100605453774e-10       2.065336433847e-12      -6.614207889187e-12       1.074196704415e-14       1.469950813267e-15       5.676822337213e-16      -4.061205444859e-17 
 1414       1.101051450998e-10       2.046093473795e-12      -6.547128264526e-12       1.073907052532e-14       1.465852050546e-15       5.658426023752e-16      -3.985943502180e-17 
 1415       1.101443991435e-10       2.027131801019e-12      -6.479022717815e-12       1.073613248190e-14       1.461767296260e-15       5.639689063884e-16      -3.910687130061e-17 
 1416       1.101782168276e-10       2.008458934325e-12      -6.409918052934e-12       1.073315097434e-14       1.457696481181e-15       5.620635803080e-16      -3.835445636569e-17 
 1417       1.102065070532e-10       1.990082429228e-12      -6.339841241158e-12       1.073012405241e-14       1.453639535252e-15       5.601290729686e-16      -3.760228379585e-17 
 1418       1.102291783027e-10       1.972009878018e-12      -6.268819421463e-12       1.072704975525e-14       1.449596387589e-15       5.581678475174e-16      -3.685044766893e-17 
 1419       1.102461386390e-10       1.954248909816e-12      -6.196879900829e-12       1.072392611135e-14       1.445566966479e-15       5.561823814398e-16      -3.609904256264e-17 
 1420       1.102572957049e-10       1.936807190641e-12      -6.124050154545e-12       1.072075113847e-14       1.441551199378e-15       5.541751665849e-16      -3.534816355540e-17 
 1421       1.102625567225e-10       1.919692423464e-12      -6.050357826511e-12       1.071752284370e-14       1.437549012910e-15       5.521487091909e-16      -3.459790622722e-17 
 1422       1.102618284921e-10       1.902912348276e-12      -5.975830729542e-12       1.071423922338e-14       1.433560332862e-15       5.501055299108e-16      -3.384836666052e-17 
 1423       1.102550173924e-10       1.886474742145e-12      -5.900496845674e-12       1.071089826311e-14       1.429585084186e-15       5.480481638377e-16      -3.309964144104e-17 
 1424       1.102420466731e-10       1.870386315135e-12      -5.824384425058e-12       1.070749814952e-14       1.425623197582e-15       5.459788523059e-16      -3.235182174760e-17 
 1425       1.102229085335e-10       1.854649385543e-12      -5.747522283138e-12       1.070403790789e-14       1.421674629321e-15       5.438986147807e-16      -3.160497555348e-17 
 1426       1.101976125774e-10       1.839265170636e-12      -5.669939507129e-12       1.070051677104e-14       1.417739341622e-15       5.418081674873e-16      -3.085916524399e-17 
 1427       1.101661685685e-10       1.824234887696e-12      -5.591665358013e-12       1.069693396813e-14       1.413817296085e-15       5.397082307783e-16      -3.011445351138e-17 
 1428       1.101285864303e-10       1.809559754013e-12      -5.512729270849e-12       1.069328872464e-14       1.409908453683e-15       5.375995291403e-16      -2.937090335539e-17 
 1429       1.100848762464e-10       1.795240986883e-12      -5.433160855084e-12       1.068958026236e-14       1.406012774770e-15       5.354827912017e-16      -2.862857808375e-17 
 1430       1.100350482608e-10       1.781279803602e-12      -5.352989894859e-12       1.068580779944e-14       1.402130219071e-15       5.333587497397e-16      -2.788754131263e-17 
 1431       1.099791128786e-10       1.767677421463e-12      -5.272246349323e-12       1.068197055029e-14       1.398260745688e-15       5.312281416875e-16      -2.714785696723e-17 
 1432       1.099170806659e-10       1.754435057750e-12      -5.190960352942e-12       1.067806772567e-14       1.394404313092e-15       5.290917081418e-16      -2.640958928221e-17 
 1433       1.098489623505e-10       1.741553929737e-12      -5.109162215807e-12       1.067409853262e-14       1.390560879126e-15       5.269501943697e-16      -2.567280280224e-17 
 1434       1.097747688219e-10       1.729035254682e-12      -5.026882423944e-12       1.067006217445e-14       1.386730401003e-15       5.248043498165e-16      -2.493756238250e-17 
 1435       1.096945111320e-10       1.716880249821e-12      -4.944151639624e-12       1.066595785080e-14       1.382912835303e-15       5.226549281125e-16      -2.420393318916e-17 
 1436       1.096082004951e-10       1.705090132368e-12      -4.861000701677e-12       1.066178475756e-14       1.379108137972e-15       5.205026870805e-16      -2.347198069991e-17 
 1437       1.095158482885e-10       1.693666119508e-12      -4.777460625794e-12       1.065754208691e-14       1.375316264323e-15       5.183483887430e-16      -2.274177070445e-17 
 1438       1.094174660527e-10       1.682609428394e-12      -4.693562604843e-12       1.065322902728e-14       1.371537169030e-15       5.161927993293e-16      -2.201336930500e-17 
 1439       1.093130654917e-10       1.671921276142e-12      -4.609338009176e-12       1.064884476339e-14       1.367770806132e-15       5.140366892831e-16      -2.128684291683e-17 
 1440       1.092026584734e-10       1.661602879826e-12      -4.524818386940e-12       1.064438847617e-14       1.364017129028e-15       5.118808332697e-16      -2.056225826871e-17 
 1441       1.090862570302e-10       1.651655456477e-12      -4.440035464386e-12       1.063985934286e-14       1.360276090477e-15       5.097260101829e-16      -1.983968240346e-17 
 1442       1.089638733589e-10       1.642080223078e-12      -4.355021146178e-12       1.063525653689e-14       1.356547642595e-15       5.075730031527e-16      -1.911918267844e-17 
 1443       1.088355198211e-10       1.632878396555e-12      -4.269807515705e-12       1.063057922795e-14       1.352831736855e-15       5.054225995525e-16      -1.840082676605e-17 
 1444       1.087012089439e-10       1.624051193781e-12      -4.184426835390e-12       1.062582658195e-14       1.349128324088e-15       5.032755910059e-16      -1.768468265426e-17 
 1445       1.085609534200e-10       1.615599831564e-12      -4.098911546999e-12       1.062099776105e-14       1.345437354476e-15       5.011327733948e-16      -1.697081864707e-17 
 1446       1.084147661079e-10       1.607525526650e-12      -4.013294271951e-12       1.061609192360e-14       1.341758777555e-15       4.989949468658e-16      -1.625930336506e-17 
 1447       1.082626600325e-10       1.599829495712e-12      -3.927607811629e-12       1.061110822417e-14       1.338092542212e-15       4.968629158381e-16      -1.555020574587e-17 
 1448       1.081046483852e-10       1.592512955351e-12      -3.841885147686e-12       1.060604581354e-14       1.334438596684e-15       4.947374890105e-16      -1.484359504471e-17 
 1449       1.079407445246e-10       1.585577122091e-12      -3.756159442360e-12       1.060090383869e-14       1.330796888558e-15       4.926194793686e-16      -1.413954083486e-17 
 1450       1.077709619763e-10       1.579023212370e-12      -3.670464038782e-12       1.059568144278e-14       1.327167364765e-15       4.905097041922e-16      -1.343811300820e-17 
 1451       1.075953144339e-10       1.572852442545e-12      -3.584832461284e-12       1.059037776517e-14       1.323549971584e-15       4.884089850626e-16      -1.273938177567e-17 
 1452       1.074138157587e-10       1.567066028879e-12      -3.499298415709e-12       1.058499194140e-14       1.319944654638e-15       4.863181478698e-16      -1.204341766782e-17 
 1453       1.072264799805e-10       1.561665187541e-12      -3.413895789723e-12       1.057952310318e-14       1.316351358893e-15       4.842380228196e-16      -1.135029153529e-17 
 1454       1.070333212976e-10       1.556651134602e-12      -3.328658653125e-12       1.057397037840e-14       1.312770028656e-15       4.821694444412e-16      -1.066007454931e-17 
 1455       1.068343540774e-10       1.552025086031e-12      -3.243621258152e-12       1.056833289109e-14       1.309200607575e-15       4.801132515942e-16      -9.972838202239e-18 
 1456       1.066295928567e-10       1.547788257688e-12      -3.158818039794e-12       1.056260976145e-14       1.305643038637e-15       4.780702874761e-16      -9.288654308026e-18 
 1457       1.064190523419e-10       1.543941865324e-12      -3.074283616103e-12       1.055680010583e-14       1.302097264166e-15       4.760413996293e-16      -8.607595002742e-18 
 1458       1.062027474095e-10       1.540487124574e-12      -2.990052788499e-12       1.055090303672e-14       1.298563225821e-15       4.740274399484e-16      -7.929732745081e-18 
 1459       1.059806931062e-10       1.537425250952e-12      -2.906160542085e-12       1.054491766275e-14       1.295040864598e-15       4.720292646878e-16      -7.255140316861e-18 
 1460       1.057529046496e-10       1.534757459852e-12      -2.822642045954e-12       1.053884308868e-14       1.291530120825e-15       4.700477344686e-16      -6.583890823528e-18 
 1461       1.055193974282e-10       1.532484966537e-12      -2.739532653496e-12       1.053267841539e-14       1.288030934160e-15       4.680837142861e-16      -5.916057694666e-18 
 1462       1.052801870020e-10       1.530608986140e-12      -2.656867902716e-12       1.052642273989e-14       1.284543243596e-15       4.661380735166e-16      -5.251714684500e-18 
 1463       1.050352995441e-10       1.529129863396e-12      -2.574680728998e-12       1.052007538087e-14       1.281066992626e-15       4.642112442399e-16      -4.590927447115e-18 
 1464       1.047848032794e-10       1.528044452329e-12      -2.492993072329e-12       1.051363655792e-14       1.277602144822e-15       4.623018913576e-16      -3.933728168973e-18 
 1465       1.045287773613e-10       1.527348710365e-12      -2.411824186791e-12       1.050710671912e-14       1.274148668415e-15       4.604082291941e-16      -3.280140683803e-18 
 1466       1.042673014590e-10       1.527038566157e-12      -2.331193420641e-12       1.050048631605e-14       1.270706531129e-15       4.585284619583e-16      -2.630188874906e-18 
 1467       1.040004557589e-10       1.527109919539e-12      -2.251120216462e-12       1.049377580380e-14       1.267275700183e-15       4.566607837258e-16      -1.983896675189e-18 
 1468       1.037283209655e-10       1.527558641466e-12      -2.171624111318e-12       1.048697564101e-14       1.263856142289e-15       4.548033784217e-16      -1.341288067196e-18 
 1469       1.034509783019e-10       1.528380573969e-12      -2.092724736907e-12       1.048008628983e-14       1.260447823650e-15       4.529544198029e-16      -7.023870831388e-19 
 1470       1.031685095113e-10       1.529571530096e-12      -2.014441819714e-12       1.047310821595e-14       1.257050709961e-15       4.511120714410e-16      -6.721780493682e-20 
 1471       1.028809968575e-10       1.531127293861e-12      -1.936795181167e-12       1.046604188862e-14       1.253664766406e-15       4.492744867045e-16       5.641956357566e-19 
 1472       1.025885231261e-10       1.533043620193e-12      -1.859804737788e-12       1.045888778062e-14       1.250289957656e-15       4.474398087412e-16       1.191829057518e-18 
 1473       1.022911716253e-10       1.535316234880e-12      -1.783490501347e-12       1.045164636830e-14       1.246926247873e-15       4.456061704614e-16       1.815658229122e-18 
 1474       1.019890261867e-10       1.537940834518e-12      -1.707872579017e-12       1.044431813158e-14       1.243573600703e-15       4.437716945193e-16       2.435658869509e-18 
 1475       1.016821711664e-10       1.540913086457e-12      -1.632971173528e-12       1.043690355393e-14       1.240231979277e-15       4.419344932968e-16       3.051806647748e-18 
 1476       1.013706914461e-10       1.544228628751e-12      -1.558806583316e-12       1.042940312242e-14       1.236901346211e-15       4.400926688849e-16       3.664077183012e-18 
 1477       1.010546724334e-10       1.547883070099e-12      -1.485399202684e-12       1.042181732769e-14       1.233581663605e-15       4.382443130669e-16       4.272446044535e-18 
 1478       1.007342000634e-10       1.551871989801e-12      -1.412769521950e-12       1.041414666396e-14       1.230272893040e-15       4.363875073009e-16       4.876888751588e-18 
 1479       1.004093607994e-10       1.556190937695e-12      -1.340938127601e-12       1.040639162906e-14       1.226974995577e-15       4.345203227017e-16       5.477380773441e-18 
 1480       1.000802416336e-10       1.560835434112e-12      -1.269925702450e-12       1.039855272443e-14       1.223687931759e-15       4.326408200243e-16       6.073897529330e-18 
 1481       9.974693008823e-11       1.565800969820e-12      -1.199753025786e-12       1.039063045510e-14       1.220411661605e-15       4.307470496455e-16       6.666414388427e-18 
 1482       9.940951421657e-11       1.571083005970e-12      -1.130440973531e-12       1.038262532973e-14       1.217146144615e-15       4.288370515468e-16       7.254906669805e-18 
 1483       9.906808260363e-11       1.576676974048e-12      -1.062010518389e-12       1.037453786058e-14       1.213891339763e-15       4.269088552973e-16       7.839349642405e-18 
 1484       9.872272436726e-11       1.582578275813e-12      -9.944827300054e-13       1.036636856357e-14       1.210647205498e-15       4.249604800353e-16       8.419718525004e-18 
 1485       9.837352915896e-11       1.588782283255e-12      -9.278787751154e-13       1.035811795822e-14       1.207413699746e-15       4.229899344519e-16       8.995988486183e-18 
 1486       9.802058716490e-11       1.595284338533e-12      -8.622199177005e-13       1.034978656772e-14       1.204190779905e-15       4.209952167726e-16       9.568134644291e-18 
 1487       9.766398910676e-11       1.602079753929e-12      -7.975275191416e-13       1.034137491889e-14       1.200978402843e-15       4.189743147404e-16       1.013613206741e-17 
 1488       9.730382624272e-11       1.609163811790e-12      -7.338230383721e-13       1.033288354221e-14       1.197776524903e-15       4.169252055981e-16       1.069995577334e-17 
 1489       9.694019036833e-11       1.616531764476e-12      -6.711280320320e-13       1.032431297182e-14       1.194585101895e-15       4.148458560708e-16       1.125958072954e-17 
 1490       9.657317381750e-11       1.624178834312e-12      -6.094641546215e-13       1.031566374552e-14       1.191404089099e-15       4.127342223484e-16       1.181498185310e-17 
 1491       9.620286946335e-11       1.632100213527e-12      -5.488531586540e-13       1.030693640479e-14       1.188233441263e-15       4.105882500684e-16       1.236613401073e-17 
 1492       9.582937071918e-11       1.640291064208e-12      -4.893168948108e-13       1.029813149478e-14       1.185073112600e-15       4.084058742981e-16       1.291301201871e-17 
 1493       9.545277153941e-11       1.648746518245e-12      -4.308773120936e-13       1.028924956435e-14       1.181923056792e-15       4.061850195170e-16       1.345559064285e-17 
 1494       9.507316642043e-11       1.657461677275e-12      -3.735564579789e-13       1.028029116602e-14       1.178783226981e-15       4.039235996000e-16       1.399384459848e-17 
 1495       9.469065040163e-11       1.666431612634e-12      -3.173764785711e-13       1.027125685603e-14       1.175653575776e-15       4.016195177990e-16       1.452774855039e-17 
 1496       9.430531906622e-11       1.675651365301e-12      -2.623596187566e-13       1.026214719431e-14       1.172534055247e-15       3.992706667263e-16       1.505727711282e-17 
 1497       9.391726854224e-11       1.685115945846e-12      -2.085282223569e-13       1.025296274453e-14       1.169424616926e-15       3.968749283364e-16       1.558240484941e-17 
 1498       9.352659550343e-11       1.694820334377e-12      -1.559047322827e-13       1.024370407403e-14       1.166325211803e-15       3.944301739090e-16       1.610310627318e-17 
 1499       9.313339717016e-11       1.704759480486e-12      -1.045116906872e-13       1.023437175392e-14       1.163235790329e-15       3.919342640312e-16       1.661935584649e-17 
 1500       9.273777131039e-11       1.714928303200e-12      -5.437173911963e-14       1.022496635901e-14       1.160156302413e-15       3.893850485804e-16       1.713112798101e-17 
 1501       9.233981624056e-11       1.725321690922e-12      -5.507618679310e-15       1.021548846787e-14       1.157086697419e-15       3.867803667063e-16       1.763839703769e-17 
 1502       9.193963002977e-11       1.735934309930e-12       4.206155279391e-14       1.020593877480e-14       1.154026928400e-15       3.841188562905e-16       1.814113828860e-17 
 1503       9.153730810195e-11       1.746760027913e-12       8.833148911275e-14       1.019631842704e-14       1.150976964831e-15       3.814023909819e-16       1.863933081277e-17 
 1504       9.113294561219e-11       1.757792484718e-12       1.333016361925e-13       1.018662869086e-14       1.147936779996e-15       3.786336668581e-16       1.913295462853e-17 
 1505       9.072663824223e-11       1.769025283221e-12       1.769714590375e-13       1.017687083990e-14       1.144906346769e-15       3.758153951289e-16       1.962198973412e-17 
 1506       9.031848220137e-11       1.780451989276e-12       2.193404417852e-13       1.016704615516e-14       1.141885637608e-15       3.729503021610e-16       2.010641610778e-17 
 1507       8.990857422735e-11       1.792066131642e-12       2.604080877508e-13       1.015715592500e-14       1.138874624559e-15       3.700411295039e-16       2.058621370774e-17 
 1508       8.949701158721e-11       1.803861201924e-12       3.001739194710e-13       1.014720144517e-14       1.135873279252e-15       3.670906339154e-16       2.106136247222e-17 
 1509       8.908389207818e-11       1.815830654512e-12       3.386374787488e-13       1.013718401883e-14       1.132881572904e-15       3.641015873874e-16       2.153184231950e-17 
 1510       8.866931402859e-11       1.827967906515e-12       3.757983266975e-13       1.012710495655e-14       1.129899476314e-15       3.610767771709e-16       2.199763314789e-17 
 1511       8.825337629872e-11       1.840266337697e-12       4.116560437851e-13       1.011696557632e-14       1.126926959863e-15       3.580190058021e-16       2.245871483574e-17 
 1512       8.783617828168e-11       1.852719290417e-12       4.462102298785e-13       1.010676720356e-14       1.123963993515e-15       3.549310911274e-16       2.291506724152e-17 
 1513       8.741781990431e-11       1.865320069565e-12       4.794605042880e-13       1.009651117116e-14       1.121010546815e-15       3.518158663297e-16       2.336667020379e-17 
 1514       8.699840162808e-11       1.878061942497e-12       5.114065058110e-13       1.008619881945e-14       1.118066588888e-15       3.486761799531e-16       2.381350354121e-17 
 1515       8.657802444991e-11       1.890938138975e-12       5.420478927771e-13       1.007583149625e-14       1.115132088439e-15       3.455148959291e-16       2.425554705261e-17 
 1516       8.615678990313e-11       1.903941851100e-12       5.713843430918e-13       1.006541055685e-14       1.112207013749e-15       3.423348936019e-16       2.469278051694e-17 
 1517       8.573480005829e-11       1.917066233254e-12       5.994155542809e-13       1.005493736406e-14       1.109291332679e-15       3.391390677537e-16       2.512518369335e-17 
 1518       8.531215752409e-11       1.930304402031e-12       6.261412435351e-13       1.004441328817e-14       1.106385012666e-15       3.359303286309e-16       2.555273632117e-17 
 1519       8.488896544824e-11       1.943649436180e-12       6.515611477536e-13       1.003383970703e-14       1.103488020723e-15       3.327116019689e-16       2.597541811994e-17 
 1520       8.446532751837e-11       1.957094376538e-12       6.756750235892e-13       1.002321800600e-14       1.100600323437e-15       3.294858290181e-16       2.639320878943e-17 
 1521       8.404134796286e-11       1.970632225966e-12       6.984826474921e-13       1.001254957800e-14       1.097721886970e-15       3.262559665696e-16       2.680608800966e-17 
 1522       8.361713155178e-11       1.984255949292e-12       7.199838157540e-13       1.000183582349e-14       1.094852677056e-15       3.230249869800e-16       2.721403544091e-17 
 1523       8.319278359774e-11       1.997958473239e-12       7.401783445530e-13       9.991078150542e-15       1.091992659003e-15       3.197958781979e-16       2.761703072374e-17 
 1524       8.276840995676e-11       2.011732686370e-12       7.590660699974e-13       9.980277974778e-15       1.089141797689e-15       3.165716437889e-16       2.801505347901e-17 
 1525       8.234411702918e-11       2.025571439021e-12       7.766468481702e-13       9.969436719431e-15       1.086300057564e-15       3.133553029609e-16       2.840808330792e-17 
 1526       8.192001176055e-11       2.039467543237e-12       7.929205551731e-13       9.958555815344e-15       1.083467402647e-15       3.101498905905e-16       2.879609979197e-17 
 1527       8.149620164247e-11       2.053413772712e-12       8.078870871713e-13       9.947636700980e-15       1.080643796524e-15       3.069584572476e-16       2.917908249305e-17 
 1528       8.107279471351e-11       2.067402862724e-12       8.215463604372e-13       9.936680822440e-15       1.077829202353e-15       3.037840692218e-16       2.955701095341e-17 
 1529       8.064989956007e-11       2.081427510073e-12       8.338983113950e-13       9.925689633467e-15       1.075023582855e-15       3.006298085472e-16       2.992986469569e-17 
 1530       8.022762531728e-11       2.095480373016e-12       8.449428966652e-13       9.914664595469e-15       1.072226900320e-15       2.974987730284e-16       3.029762322293e-17 
 1531       7.980608166986e-11       2.109554071205e-12       8.546800931083e-13       9.903607177521e-15       1.069439116603e-15       2.943940762659e-16       3.066026601863e-17 
 1532       7.938537885302e-11       2.123641185626e-12       8.631098978695e-13       9.892518856386e-15       1.066660193121e-15       2.913188476819e-16       3.101777254671e-17 
 1533       7.896562765335e-11       2.137734258533e-12       8.702323284230e-13       9.881401116520e-15       1.063890090858e-15       2.882762325453e-16       3.137012225156e-17 
 1534       7.854693940967e-11       2.151825793384e-12       8.760474226161e-13       9.870255450091e-15       1.061128770359e-15       2.852693919977e-16       3.171729455806e-17 
 1535       7.812942601394e-11       2.165908254784e-12       8.805552387136e-13       9.859083356986e-15       1.058376191731e-15       2.823015030791e-16       3.205926887157e-17 
 1536       7.771319991214e-11       2.179974068414e-12       8.837558554419e-13       9.847886344827e-15       1.055632314643e-15       2.793757587528e-16       3.239602457801e-17 
 1537       7.729837410512e-11       2.194015620974e-12       8.856493720336e-13       9.836665928981e-15       1.052897098322e-15       2.764953679314e-16       3.272754104379e-17 
 1538       7.688506214955e-11       2.208025260117e-12       8.862359082715e-13       9.825423632575e-15       1.050170501555e-15       2.736635555025e-16       3.305379761591e-17 
 1539       7.647337815872e-11       2.221995294385e-12       8.855156045331e-13       9.814160986505e-15       1.047452482691e-15       2.708835623538e-16       3.337477362194e-17 
 1540       7.606343680348e-11       2.235917993151e-12       8.834886218346e-13       9.802879529450e-15       1.044742999630e-15       2.681586453990e-16       3.369044837002e-17 
 1541       7.565534372568e-11       2.249786082157e-12       8.801576544474e-13       9.791580761745e-15       1.042042013270e-15       2.654911926234e-16       3.400080552428e-17 
 1542       7.524916667724e-11       2.263594235427e-12       8.755354937462e-13       9.780266006488e-15       1.039349497838e-15       2.628800589819e-16       3.430584627632e-17 
 1543       7.484496410888e-11       2.277337597394e-12       8.696375362475e-13       9.768936547136e-15       1.036665430650e-15       2.603232052634e-16       3.460557629876e-17 
 1544       7.444279473307e-11       2.291011288538e-12       8.624792777246e-13       9.757593673540e-15       1.033989788684e-15       2.578185807564e-16       3.490000138150e-17 
 1545       7.404271752446e-11       2.304610405348e-12       8.540763133787e-13       9.746238681952e-15       1.031322548578e-15       2.553641232298e-16       3.518912743193e-17 
 1546       7.364479172022e-11       2.318130020287e-12       8.444443380103e-13       9.734872875037e-15       1.028663686630e-15       2.529577589139e-16       3.547296047517e-17 
 1547       7.324907682051e-11       2.331565181749e-12       8.335991461898e-13       9.723497561882e-15       1.026013178797e-15       2.505974024812e-16       3.575150665433e-17 
 1548       7.285563258879e-11       2.344910914025e-12       8.215566324294e-13       9.712114058006e-15       1.023371000695e-15       2.482809570272e-16       3.602477223074e-17 
 1549       7.246451905232e-11       2.358162217263e-12       8.083327913537e-13       9.700723685370e-15       1.020737127598e-15       2.460063140513e-16       3.629276358417e-17 
 1550       7.207579650246e-11       2.371314067431e-12       7.939437178712e-13       9.689327772387e-15       1.018111534437e-15       2.437713534377e-16       3.655548721311e-17 
 1551       7.168952549515e-11       2.384361416278e-12       7.784056073451e-13       9.677927653934e-15       1.015494195798e-15       2.415739434362e-16       3.681294973496e-17 
 1552       7.130576685126e-11       2.397299191297e-12       7.617347557650e-13       9.666524671358e-15       1.012885085924e-15       2.394119406430e-16       3.706515788630e-17 
 1553       7.092458165698e-11       2.410122295686e-12       7.439475599176e-13       9.655120172492e-15       1.010284178714e-15       2.372831899818e-16       3.731211852315e-17 
 1554       7.054603126426e-11       2.422825608310e-12       7.250605175582e-13       9.643715511657e-15       1.007691447720e-15       2.351855246842e-16       3.755383862113e-17 
 1555       7.017017729118e-11       2.435403983662e-12       7.050902275815e-13       9.632312049680e-15       1.005106866147e-15       2.331167662712e-16       3.779032527581e-17 
 1556       6.979708162235e-11       2.447852251830e-12       6.840533901932e-13       9.620911153898e-15       1.002530406854e-15       2.310747245334e-16       3.802158570284e-17 
 1557       6.942680640931e-11       2.460165218452e-12       6.619668070808e-13       9.609514198174e-15       9.999620423533e-16       2.290571975124e-16       3.824762723828e-17 
 1558       6.905941407094e-11       2.472337664681e-12       6.388473815851e-13       9.598122562899e-15       9.974017448062e-16       2.270619714811e-16       3.846845733876e-17 
 1559       6.869496729383e-11       2.484364347150e-12       6.147121188711e-13       9.586737635012e-15       9.948494860267e-16       2.250868209252e-16       3.868408358179e-17 
 1560       6.833352903271e-11       2.496239997927e-12       5.895781260991e-13       9.575360807999e-15       9.923052374783e-16       2.231295085236e-16       3.889451366596e-17 
 1561       6.797516251082e-11       2.507959324485e-12       5.634626125964e-13       9.563993481913e-15       9.897689702742e-16       2.211877851292e-16       3.909975541118e-17 
 1562       6.761993122034e-11       2.519517009656e-12       5.363828900277e-13       9.552637063378e-15       9.872406551763e-16       2.192593897503e-16       3.929981675891e-17 
 1563       6.726789892275e-11       2.530907711600e-12       5.083563725669e-13       9.541292965602e-15       9.847202625943e-16       2.173420495308e-16       3.949470577246e-17 
 1564       6.691912964925e-11       2.542126063763e-12       4.794005770682e-13       9.529962608384e-15       9.822077625858e-16       2.154334797315e-16       3.968443063714e-17 
 1565       6.657368770117e-11       2.553166674839e-12       4.495331232367e-13       9.518647418128e-15       9.797031248545e-16       2.135313837107e-16       3.986899966056e-17 
 1566       6.623163765033e-11       2.564024128733e-12       4.187717338002e-13       9.507348827848e-15       9.772063187505e-16       2.116334529053e-16       4.004842127286e-17 
 1567       6.589304433948e-11       2.574692984524e-12       3.871342346803e-13       9.496068277185e-15       9.747173132691e-16       2.097373668115e-16       4.022270402692e-17 
 1568       6.555797288268e-11       2.585167776425e-12       3.546385551631e-13       9.484807212409e-15       9.722360770499e-16       2.078407929656e-16       4.039185659865e-17 
 1569       6.522648866568e-11       2.595443013743e-12       3.213027280709e-13       9.473567086436e-15       9.697625783768e-16       2.059413869250e-16       4.055588778716e-17 
 1570       6.489865734634e-11       2.605513180848e-12       2.871448899331e-13       9.462349358834e-15       9.672967851766e-16       2.040367922489e-16       4.071480651508e-17 
 1571       6.457454485503e-11       2.615372737127e-12       2.521832811574e-13       9.451155495833e-15       9.648386650188e-16       2.021246404795e-16       4.086862182874e-17 
 1572       6.425421739502e-11       2.625016116953e-12       2.164362462011e-13       9.439986970339e-15       9.623881851144e-16       2.002025511224e-16       4.101734289842e-17 
 1573       6.393774144287e-11       2.634437729639e-12       1.799222337419e-13       9.428845261937e-15       9.599453123159e-16       1.982681316276e-16       4.116097901860e-17 
 1574       6.362518374885e-11       2.643631959407e-12       1.426597968497e-13       9.417731856910e-15       9.575100131160e-16       1.963189773706e-16       4.129953960820e-17 
 1575       6.331661133732e-11       2.652593165348e-12       1.046675931571e-13       9.406648248241e-15       9.550822536469e-16       1.943526716331e-16       4.143303421082e-17 
 1576       6.301209150711e-11       2.661315681382e-12       6.596438503099e-14       9.395595935627e-15       9.526619996803e-16       1.923667855837e-16       4.156147249497e-17 
 1577       6.271169183197e-11       2.669793816222e-12       2.656903974358e-14       9.384576425488e-15       9.502492166258e-16       1.903588782588e-16       4.168486425430e-17 
 1578       6.241548016094e-11       2.678021853335e-12      -1.349947035641e-14       9.373591230980e-15       9.478438695308e-16       1.883264965440e-16       4.180321940786e-17 
 1579       6.212352461872e-11       2.685994050902e-12      -5.422206767257e-14       9.362641871999e-15       9.454459230795e-16       1.862671751539e-16       4.191654800035e-17 
 1580       6.183588189656e-11       2.693705454110e-12      -9.557940226131e-14       9.351729721075e-15       9.430553444112e-16       1.841790820798e-16       4.202486192822e-17 
 1581       6.155256200544e-11       2.701154340306e-12      -1.375513491851e-13       9.340855539452e-15       9.406721116029e-16       1.820629615030e-16       4.212818013519e-17 
 1582       6.127356319731e-11       2.708339796402e-12      -1.801175061646e-13       9.330019936733e-15       9.382962052640e-16       1.799202088318e-16       4.222652346532e-17 
 1583       6.099888364489e-11       2.715260908607e-12      -2.232573599058e-13       9.319223524610e-15       9.359276057234e-16       1.777522268800e-16       4.231991294182e-17 
 1584       6.072852144148e-11       2.721916762429e-12      -2.669502859203e-13       9.308466916869e-15       9.335662930299e-16       1.755604258786e-16       4.240836976736e-17 
 1585       6.046247460083e-11       2.728306442673e-12      -3.111755483470e-13       9.297750729395e-15       9.312122469507e-16       1.733462234883e-16       4.249191532438e-17 
 1586       6.020074105693e-11       2.734429033444e-12      -3.559122997721e-13       9.287075580167e-15       9.288654469715e-16       1.711110448105e-16       4.257057117542e-17 
 1587       5.994331866389e-11       2.740283618150e-12      -4.011395810503e-13       9.276442089270e-15       9.265258722956e-16       1.688563223997e-16       4.264435906347e-17 
 1588       5.969020519573e-11       2.745869279497e-12      -4.468363211255e-13       9.265850878890e-15       9.241935018436e-16       1.665834962754e-16       4.271330091225e-17 
 1589       5.944139834628e-11       2.751185099497e-12      -4.929813368517e-13       9.255302573323e-15       9.218683142524e-16       1.642940139336e-16       4.277741882654e-17 
