# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2523       8.913850686812e-12       4.157450344658e-13      -3.063112122589e-13       0.000000000000e+00       1.403062898363e-16       3.089916847131e-17      -3.231276237352e-18 
 2524       8.884894283195e-12       4.168316967493e-13      -3.111060706917e-13       0.000000000000e+00       1.400762350745e-16       3.096247173280e-17      -3.243007606211e-18 
 2525       8.856400765158e-12       4.178885169996e-13      -3.159756378198e-13       0.000000000000e+00       1.398466395816e-16       3.102136313270e-17      -3.253557649477e-18 
 2526       8.828369889344e-12       4.189150995773e-13      -3.209170780432e-13       0.000000000000e+00       1.396175026928e-16       3.107597105302e-17      -3.262957673698e-18 
 2527       8.800801408816e-12       4.199110477639e-13      -3.259275463870e-13       0.000000000000e+00       1.393888237362e-16       3.112642430756e-17      -3.271239091300e-18 
 2528       8.773695073049e-12       4.208759637603e-13      -3.310041884929e-13       0.000000000000e+00       1.391606020339e-16       3.117285214234e-17      -3.278433420697e-18 
 2529       8.747050627927e-12       4.218094486863e-13      -3.361441406089e-13       0.000000000000e+00       1.389328369012e-16       3.121538423603e-17      -3.284572286390e-18 
 2530       8.720867815737e-12       4.227111025792e-13      -3.413445295805e-13       0.000000000000e+00       1.387055276471e-16       3.125415070039e-17      -3.289687419082e-18 
 2531       8.695146375167e-12       4.235805243930e-13      -3.466024728409e-13       0.000000000000e+00       1.384786735739e-16       3.128928208070e-17      -3.293810655782e-18 
 2532       8.669886041300e-12       4.244173119973e-13      -3.519150784019e-13       0.000000000000e+00       1.382522739775e-16       3.132090935619e-17      -3.296973939910e-18 
 2533       8.645086545608e-12       4.252210621762e-13      -3.572794448445e-13       0.000000000000e+00       1.380263281473e-16       3.134916394052e-17      -3.299209321406e-18 
 2534       8.620747615951e-12       4.259913706276e-13      -3.626926613092e-13       0.000000000000e+00       1.378008353660e-16       3.137417768213e-17      -3.300548956839e-18 
 2535       8.596868976569e-12       4.267278319619e-13      -3.681518074869e-13       0.000000000000e+00       1.375757949098e-16       3.139608286478e-17      -3.301025109510e-18 
 2536       8.573450348080e-12       4.274300397012e-13      -3.736539536093e-13       0.000000000000e+00       1.373512060484e-16       3.141501220788e-17      -3.300670149560e-18 
 2537       8.550491447475e-12       4.280975862779e-13      -3.791961604398e-13       0.000000000000e+00       1.371270680450e-16       3.143109886702e-17      -3.299516554078e-18 
 2538       8.527991988111e-12       4.287300630342e-13      -3.847754792636e-13       0.000000000000e+00       1.369033801560e-16       3.144447643433e-17      -3.297596907210e-18 
 2539       8.505951679711e-12       4.293270602208e-13      -3.903889518788e-13       0.000000000000e+00       1.366801416314e-16       3.145527893897e-17      -3.294943900260e-18 
 2540       8.484370228356e-12       4.298881669960e-13      -3.960336105867e-13       0.000000000000e+00       1.364573517146e-16       3.146364084753e-17      -3.291590331804e-18 
 2541       8.463247336481e-12       4.304129714245e-13      -4.017064781825e-13       0.000000000000e+00       1.362350096423e-16       3.146969706449e-17      -3.287569107790e-18 
 2542       8.442582702871e-12       4.309010604767e-13      -4.074045679460e-13       0.000000000000e+00       1.360131146446e-16       3.147358293264e-17      -3.282913241653e-18 
 2543       8.422376022657e-12       4.313520200273e-13      -4.131248836319e-13       0.000000000000e+00       1.357916659452e-16       3.147543423350e-17      -3.277655854413e-18 
 2544       8.402626987312e-12       4.317654348548e-13      -4.188644194608e-13       0.000000000000e+00       1.355706627608e-16       3.147538718782e-17      -3.271830174789e-18 
 2545       8.383335284644e-12       4.321408886399e-13      -4.246201601094e-13       0.000000000000e+00       1.353501043018e-16       3.147357845593e-17      -3.265469539303e-18 
 2546       8.364500598793e-12       4.324779639649e-13      -4.303890807014e-13       0.000000000000e+00       1.351299897718e-16       3.147014513823e-17      -3.258607392388e-18 
 2547       8.346122610227e-12       4.327762423127e-13      -4.361681467981e-13       0.000000000000e+00       1.349103183678e-16       3.146522477563e-17      -3.251277286494e-18 
 2548       8.328200995737e-12       4.330353040654e-13      -4.419543143886e-13       0.000000000000e+00       1.346910892801e-16       3.145895534993e-17      -3.243512882195e-18 
 2549       8.310735428432e-12       4.332547285040e-13      -4.477445298809e-13       0.000000000000e+00       1.344723016925e-16       3.145147528433e-17      -3.235347948295e-18 
 2550       8.293725577737e-12       4.334340938064e-13      -4.535357300923e-13       0.000000000000e+00       1.342539547817e-16       3.144292344381e-17      -3.226816361941e-18 
 2551       8.277171109382e-12       4.335729770474e-13      -4.593248422400e-13       0.000000000000e+00       1.340360477183e-16       3.143343913558e-17      -3.217952108719e-18 
 2552       8.261071685407e-12       4.336709541969e-13      -4.651087839315e-13       0.000000000000e+00       1.338185796658e-16       3.142316210954e-17      -3.208789282773e-18 
 2553       8.245426964149e-12       4.337276001195e-13      -4.708844631557e-13       0.000000000000e+00       1.336015497810e-16       3.141223255867e-17      -3.199362086903e-18 
 2554       8.230236600243e-12       4.337424885730e-13      -4.766487782729e-13       0.000000000000e+00       1.333849572143e-16       3.140079111951e-17      -3.189704832676e-18 
 2555       8.215499338230e-12       4.337153031605e-13      -4.823987897191e-13       0.000000000000e+00       1.331688010585e-16       3.138895429722e-17      -3.179844661184e-18 
 2556       8.201210287735e-12       4.336461708823e-13      -4.881322362111e-13       0.000000000000e+00       1.329530801969e-16       3.137674058609e-17      -3.169779659519e-18 
 2557       8.187363632661e-12       4.335353304937e-13      -4.938470214809e-13       0.000000000000e+00       1.327377934546e-16       3.136414392648e-17      -3.159500619091e-18 
 2558       8.173953536143e-12       4.333830217265e-13      -4.995410428251e-13       0.000000000000e+00       1.325229396490e-16       3.135115824173e-17      -3.148998303566e-18 
 2559       8.160974140518e-12       4.331894852904e-13      -5.052121910983e-13       0.000000000000e+00       1.323085175898e-16       3.133777743811e-17      -3.138263448832e-18 
 2560       8.148419567307e-12       4.329549628735e-13      -5.108583507070e-13       0.000000000000e+00       1.320945260789e-16       3.132399540483e-17      -3.127286762975e-18 
 2561       8.136283917198e-12       4.326796971440e-13      -5.164773996037e-13       0.000000000000e+00       1.318809639107e-16       3.130980601400e-17      -3.116058926255e-18 
 2562       8.124561270016e-12       4.323639317507e-13      -5.220672092801e-13       0.000000000000e+00       1.316678298717e-16       3.129520312064e-17      -3.104570591076e-18 
 2563       8.113245684710e-12       4.320079113241e-13      -5.276256447612e-13       0.000000000000e+00       1.314551227406e-16       3.128018056264e-17      -3.092812381959e-18 
 2564       8.102331199328e-12       4.316118814776e-13      -5.331505645988e-13       0.000000000000e+00       1.312428412885e-16       3.126473216075e-17      -3.080774895518e-18 
 2565       8.091811830997e-12       4.311760888088e-13      -5.386398208658e-13       0.000000000000e+00       1.310309842787e-16       3.124885171860e-17      -3.068448700429e-18 
 2566       8.081681575901e-12       4.307007808996e-13      -5.440912591493e-13       0.000000000000e+00       1.308195504668e-16       3.123253302261e-17      -3.055824337409e-18 
 2567       8.071934409259e-12       4.301862063183e-13      -5.495027185446e-13       0.000000000000e+00       1.306085386005e-16       3.121576984205e-17      -3.042892319183e-18 
 2568       8.062564285306e-12       4.296326146199e-13      -5.548720316491e-13       0.000000000000e+00       1.303979474198e-16       3.119855592897e-17      -3.029643130462e-18 
 2569       8.053565137273e-12       4.290402563475e-13      -5.601970245560e-13       0.000000000000e+00       1.301877756568e-16       3.118088501821e-17      -3.016067227914e-18 
 2570       8.044930877359e-12       4.284093830332e-13      -5.654755168478e-13       0.000000000000e+00       1.299780220360e-16       3.116275082738e-17      -3.002155040137e-18 
 2571       8.036655396719e-12       4.277402471990e-13      -5.707053215905e-13       0.000000000000e+00       1.297686852740e-16       3.114414705685e-17      -2.987896967632e-18 
 2572       8.028732565436e-12       4.270331023582e-13      -5.758842453270e-13       0.000000000000e+00       1.295597640793e-16       3.112506738971e-17      -2.973283382780e-18 
 2573       8.021156232503e-12       4.262882030161e-13      -5.810100880709e-13       0.000000000000e+00       1.293512571531e-16       3.110550549178e-17      -2.958304629808e-18 
 2574       8.013920225800e-12       4.255058046709e-13      -5.860806433004e-13       0.000000000000e+00       1.291431631884e-16       3.108545501158e-17      -2.942951024771e-18 
 2575       8.007018352077e-12       4.246861638153e-13      -5.910936979520e-13       0.000000000000e+00       1.289354808704e-16       3.106490958032e-17      -2.927212855517e-18 
 2576       8.000444396925e-12       4.238295379369e-13      -5.960470324141e-13       0.000000000000e+00       1.287282088765e-16       3.104386281189e-17      -2.911080381666e-18 
 2577       7.994192124764e-12       4.229361855199e-13      -6.009384205211e-13       0.000000000000e+00       1.285213458762e-16       3.102230830282e-17      -2.894543834580e-18 
 2578       7.988255278815e-12       4.220063660452e-13      -6.057656295468e-13       0.000000000000e+00       1.283148905313e-16       3.100023963230e-17      -2.877593417338e-18 
 2579       7.982627581082e-12       4.210403399924e-13      -6.105264201982e-13       0.000000000000e+00       1.281088414953e-16       3.097765036211e-17      -2.860219304708e-18 
 2580       7.977302732329e-12       4.200383688402e-13      -6.152185466097e-13       0.000000000000e+00       1.279031974143e-16       3.095453403667e-17      -2.842411643121e-18 
 2581       7.972274412062e-12       4.190007150678e-13      -6.198397563361e-13       0.000000000000e+00       1.276979569261e-16       3.093088418299e-17      -2.824160550643e-18 
 2582       7.967536278505e-12       4.179276421555e-13      -6.243877903472e-13       0.000000000000e+00       1.274931186609e-16       3.090669431063e-17      -2.805456116951e-18 
 2583       7.963081968578e-12       4.168194145862e-13      -6.288603830206e-13       0.000000000000e+00       1.272886812407e-16       3.088195791173e-17      -2.786288403303e-18 
 2584       7.958905097879e-12       4.156762978461e-13      -6.332552621365e-13       0.000000000000e+00       1.270846432798e-16       3.085666846098e-17      -2.766647442514e-18 
 2585       7.954999260661e-12       4.144985584259e-13      -6.375701488705e-13       0.000000000000e+00       1.268810033845e-16       3.083081941558e-17      -2.746523238925e-18 
 2586       7.951358029812e-12       4.132864638217e-13      -6.418027577881e-13       0.000000000000e+00       1.266777601530e-16       3.080440421524e-17      -2.725905768382e-18 
 2587       7.947974956832e-12       4.120402825363e-13      -6.459507968381e-13       0.000000000000e+00       1.264749121758e-16       3.077741628219e-17      -2.704784978205e-18 
 2588       7.944843571812e-12       4.107602840798e-13      -6.500119673461e-13       0.000000000000e+00       1.262724580353e-16       3.074984902110e-17      -2.683150787163e-18 
 2589       7.941957383415e-12       4.094467389709e-13      -6.539839640090e-13       0.000000000000e+00       1.260703963058e-16       3.072169581914e-17      -2.660993085445e-18 
 2590       7.939309878852e-12       4.080999187381e-13      -6.578644748880e-13       0.000000000000e+00       1.258687255538e-16       3.069295004592e-17      -2.638301734637e-18 
 2591       7.936894523866e-12       4.067200959202e-13      -6.616511814027e-13       0.000000000000e+00       1.256674443378e-16       3.066360505345e-17      -2.615066567692e-18 
 2592       7.934704762702e-12       4.053075440678e-13      -6.653417583249e-13       0.000000000000e+00       1.254665512082e-16       3.063365417620e-17      -2.591277388905e-18 
 2593       7.932734018095e-12       4.038625377443e-13      -6.689338737724e-13       0.000000000000e+00       1.252660447075e-16       3.060309073101e-17      -2.566923973884e-18 
 2594       7.930975578744e-12       4.023854094545e-13      -6.724255063239e-13       0.000000000000e+00       1.250659235223e-16       3.057191277066e-17      -2.542004860132e-18 
 2595       7.929422261107e-12       4.008767207809e-13      -6.758158983344e-13       0.000000000000e+00       1.248661869409e-16       3.054013737392e-17      -2.516553773052e-18 
 2596       7.928066745657e-12       3.993370922158e-13      -6.791046079894e-13       0.000000000000e+00       1.246668343985e-16       3.050778643609e-17      -2.490613349066e-18 
 2597       7.926901689182e-12       3.977671463230e-13      -6.822911926708e-13       0.000000000000e+00       1.244678653249e-16       3.047488192291e-17      -2.464226358687e-18 
 2598       7.925919724766e-12       3.961675077400e-13      -6.853752089575e-13       0.000000000000e+00       1.242692791448e-16       3.044144587062e-17      -2.437435706647e-18 
 2599       7.925113461762e-12       3.945388031802e-13      -6.883562126235e-13       0.000000000000e+00       1.240710752776e-16       3.040750038598e-17      -2.410284432029e-18 
 2600       7.924475485771e-12       3.928816614343e-13      -6.912337586384e-13       0.000000000000e+00       1.238732531375e-16       3.037306764638e-17      -2.382815708394e-18 
 2601       7.923998358619e-12       3.911967133733e-13      -6.940074011660e-13       0.000000000000e+00       1.236758121334e-16       3.033816989991e-17      -2.355072843915e-18 
 2602       7.923674618330e-12       3.894845919497e-13      -6.966766935644e-13       0.000000000000e+00       1.234787516689e-16       3.030282946542e-17      -2.327099281505e-18 
 2603       7.923496779110e-12       3.877459322001e-13      -6.992411883846e-13       0.000000000000e+00       1.232820711425e-16       3.026706873256e-17      -2.298938598946e-18 
 2604       7.923457331316e-12       3.859813712469e-13      -7.017004373709e-13       0.000000000000e+00       1.230857699471e-16       3.023091016190e-17      -2.270634509019e-18 
 2605       7.923548741439e-12       3.841915483005e-13      -7.040539914594e-13       0.000000000000e+00       1.228898474708e-16       3.019437628496e-17      -2.242230859637e-18 
 2606       7.923763452078e-12       3.823771046613e-13      -7.063014007779e-13       0.000000000000e+00       1.226943030960e-16       3.015748970431e-17      -2.213771633970e-18 
 2607       7.924093881915e-12       3.805386837218e-13      -7.084422146452e-13       0.000000000000e+00       1.224991362000e-16       3.012027309361e-17      -2.185300950579e-18 
 2608       7.924532425697e-12       3.786769309685e-13      -7.104759815705e-13       0.000000000000e+00       1.223043461547e-16       3.008274919768e-17      -2.156863063544e-18 
 2609       7.925071454208e-12       3.767924939843e-13      -7.124022492527e-13       0.000000000000e+00       1.221099323269e-16       3.004494083259e-17      -2.128502362594e-18 
 2610       7.925703314249e-12       3.748860224499e-13      -7.142205645802e-13       0.000000000000e+00       1.219158940778e-16       3.000687088572e-17      -2.100263373239e-18 
 2611       7.926420328611e-12       3.729581681466e-13      -7.159304736298e-13       0.000000000000e+00       1.217222307635e-16       2.996856231581e-17      -2.072190756895e-18 
 2612       7.927214796057e-12       3.710095849578e-13      -7.175315216664e-13       0.000000000000e+00       1.215289417347e-16       2.993003815308e-17      -2.044329311021e-18 
 2613       7.928078991296e-12       3.690409288713e-13      -7.190232531424e-13       0.000000000000e+00       1.213360263368e-16       2.989132149921e-17      -2.016723969241e-18 
 2614       7.929005164958e-12       3.670528579811e-13      -7.204052116968e-13       0.000000000000e+00       1.211434839098e-16       2.985243552752e-17      -1.989419801482e-18 
 2615       7.929985543574e-12       3.650460324898e-13      -7.216769401553e-13       0.000000000000e+00       1.209513137884e-16       2.981340348293e-17      -1.962462014096e-18 
 2616       7.931012329553e-12       3.630211147104e-13      -7.228379805289e-13       0.000000000000e+00       1.207595153020e-16       2.977424868210e-17      -1.935895949997e-18 
 2617       7.932077701155e-12       3.609787690684e-13      -7.238878740139e-13       0.000000000000e+00       1.205680877746e-16       2.973499451349e-17      -1.909767088787e-18 
 2618       7.933173812472e-12       3.589196621037e-13      -7.248261609910e-13       0.000000000000e+00       1.203770305247e-16       2.969566443741e-17      -1.884121046885e-18 
 2619       7.934292793403e-12       3.568444624730e-13      -7.256523810248e-13       0.000000000000e+00       1.201863428658e-16       2.965628198608e-17      -1.859003577661e-18 
 2620       7.935426749631e-12       3.547538409515e-13      -7.263660728632e-13       0.000000000000e+00       1.199960241055e-16       2.961687076372e-17      -1.834460571561e-18 
 2621       7.936567762599e-12       3.526484704351e-13      -7.269667744368e-13       0.000000000000e+00       1.198060735465e-16       2.957745444663e-17      -1.810538056241e-18 
 2622       7.937707889488e-12       3.505290259425e-13      -7.274540228585e-13       0.000000000000e+00       1.196164904859e-16       2.953805678322e-17      -1.787282196696e-18 
 2623       7.938839163195e-12       3.483961846170e-13      -7.278273544225e-13       0.000000000000e+00       1.194272742155e-16       2.949870159412e-17      -1.764739295387e-18 
 2624       7.939953592307e-12       3.462506257288e-13      -7.280863046040e-13       0.000000000000e+00       1.192384240214e-16       2.945941277220e-17      -1.742955792377e-18 
 2625       7.941043161078e-12       3.440930306769e-13      -7.282304080587e-13       0.000000000000e+00       1.190499391847e-16       2.942021428271e-17      -1.721978265452e-18 
 2626       7.942099829409e-12       3.419240829914e-13      -7.282591986219e-13       0.000000000000e+00       1.188618189808e-16       2.938113016325e-17      -1.701853430260e-18 
 2627       7.943115532822e-12       3.397444683350e-13      -7.281722093082e-13       0.000000000000e+00       1.186740626800e-16       2.934218452395e-17      -1.682628140437e-18 
 2628       7.944082182439e-12       3.375548745056e-13      -7.279689723106e-13       0.000000000000e+00       1.184866695467e-16       2.930340154745e-17      -1.664349387734e-18 
 2629       7.944991664955e-12       3.353559914381e-13      -7.276490190002e-13       0.000000000000e+00       1.182996388402e-16       2.926480548901e-17      -1.647064302152e-18 
 2630       7.945835842619e-12       3.331485112063e-13      -7.272118799254e-13       0.000000000000e+00       1.181129698144e-16       2.922642067658e-17      -1.630820152070e-18 
 2631       7.946606553209e-12       3.309331280254e-13      -7.266570848117e-13       0.000000000000e+00       1.179266617175e-16       2.918827151084e-17      -1.615664344374e-18 
 2632       7.947295610009e-12       3.287105382536e-13      -7.259841625605e-13       0.000000000000e+00       1.177407137926e-16       2.915038246531e-17      -1.601644424586e-18 
 2633       7.947895396542e-12       3.264814241202e-13      -7.251929111590e-13       0.000000000000e+00       1.175551252929e-16       2.911277009753e-17      -1.588787720755e-18 
 2634       7.948400654430e-12       3.242464048074e-13      -7.242842090503e-13       0.000000000000e+00       1.173698955311e-16       2.907541903408e-17      -1.577040151141e-18 
 2635       7.948806705431e-12       3.220060851004e-13      -7.232592082743e-13       0.000000000000e+00       1.171850238303e-16       2.903830585213e-17      -1.566327076460e-18 
 2636       7.949108857576e-12       3.197610716387e-13      -7.221190649721e-13       0.000000000000e+00       1.170005095086e-16       2.900140705612e-17      -1.556573624993e-18 
 2637       7.949302405149e-12       3.175119729180e-13      -7.208649393897e-13       0.000000000000e+00       1.168163518789e-16       2.896469907770e-17      -1.547704692364e-18 
 2638       7.949382628683e-12       3.152593992915e-13      -7.194979958820e-13       0.000000000000e+00       1.166325502489e-16       2.892815827562e-17      -1.539644941321e-18 
 2639       7.949344794939e-12       3.130039629722e-13      -7.180194029172e-13       0.000000000000e+00       1.164491039211e-16       2.889176093568e-17      -1.532318801512e-18 
 2640       7.949184156898e-12       3.107462780343e-13      -7.164303330806e-13       0.000000000000e+00       1.162660121929e-16       2.885548327069e-17      -1.525650469260e-18 
 2641       7.948895953748e-12       3.084869604151e-13      -7.147319630789e-13       0.000000000000e+00       1.160832743561e-16       2.881930142034e-17      -1.519563907346e-18 
 2642       7.948475410868e-12       3.062266279166e-13      -7.129254737439e-13       0.000000000000e+00       1.159008896978e-16       2.878319145119e-17      -1.513982844782e-18 
 2643       7.947917739820e-12       3.039659002076e-13      -7.110120500372e-13       0.000000000000e+00       1.157188574995e-16       2.874712935656e-17      -1.508830776592e-18 
 2644       7.947218138329e-12       3.017053988251e-13      -7.089928810537e-13       0.000000000000e+00       1.155371770376e-16       2.871109105649e-17      -1.504030963587e-18 
 2645       7.946371790278e-12       2.994457471763e-13      -7.068691600259e-13       0.000000000000e+00       1.153558475833e-16       2.867505239763e-17      -1.499506432145e-18 
 2646       7.945373865691e-12       2.971875705403e-13      -7.046420843281e-13       0.000000000000e+00       1.151748684025e-16       2.863898915322e-17      -1.495179973988e-18 
 2647       7.944219520718e-12       2.949314960699e-13      -7.023128554801e-13       0.000000000000e+00       1.149942387558e-16       2.860287702300e-17      -1.490974145958e-18 
 2648       7.942903897628e-12       2.926781527930e-13      -6.998826791520e-13       0.000000000000e+00       1.148139578986e-16       2.856669163310e-17      -1.486811269798e-18 
 2649       7.941422124790e-12       2.904281716150e-13      -6.973527651673e-13       0.000000000000e+00       1.146340250810e-16       2.853040853605e-17      -1.482613431927e-18 
 2650       7.939769316665e-12       2.881821853202e-13      -6.947243275078e-13       0.000000000000e+00       1.144544395480e-16       2.849400321064e-17      -1.478302483218e-18 
 2651       7.937940573791e-12       2.859408285733e-13      -6.919985843173e-13       0.000000000000e+00       1.142752005391e-16       2.845745106190e-17      -1.473800038776e-18 
 2652       7.935930982770e-12       2.837047379219e-13      -6.891767579058e-13       0.000000000000e+00       1.140963072886e-16       2.842072742098e-17      -1.469027477718e-18 
 2653       7.933735616254e-12       2.814745517974e-13      -6.862600747534e-13       0.000000000000e+00       1.139177590256e-16       2.838380754514e-17      -1.463905942947e-18 
 2654       7.931349532934e-12       2.792509105175e-13      -6.832497655146e-13       0.000000000000e+00       1.137395549736e-16       2.834666661763e-17      -1.458356340932e-18 
 2655       7.928767777529e-12       2.770344562874e-13      -6.801470650224e-13       0.000000000000e+00       1.135616943513e-16       2.830927974765e-17      -1.452299341484e-18 
 2656       7.925985380767e-12       2.748258332020e-13      -6.769532122920e-13       0.000000000000e+00       1.133841763716e-16       2.827162197025e-17      -1.445655377536e-18 
 2657       7.922997359379e-12       2.726256872473e-13      -6.736694505254e-13       0.000000000000e+00       1.132070002424e-16       2.823366824631e-17      -1.438344644920e-18 
 2658       7.919798716081e-12       2.704346663025e-13      -6.702970271151e-13       0.000000000000e+00       1.130301651662e-16       2.819539346243e-17      -1.430287102143e-18 
 2659       7.916384439564e-12       2.682534201414e-13      -6.668371936483e-13       0.000000000000e+00       1.128536703401e-16       2.815677243086e-17      -1.421402470167e-18 
 2660       7.912749504479e-12       2.660826004345e-13      -6.632912059110e-13       0.000000000000e+00       1.126775149559e-16       2.811777988945e-17      -1.411610232183e-18 
 2661       7.908888871428e-12       2.639228607505e-13      -6.596603238921e-13       0.000000000000e+00       1.125016982002e-16       2.807839050159e-17      -1.400829633394e-18 
 2662       7.904797486945e-12       2.617748565584e-13      -6.559458117874e-13       0.000000000000e+00       1.123262192540e-16       2.803857885609e-17      -1.388979680791e-18 
 2663       7.900470283490e-12       2.596392452288e-13      -6.521489380037e-13       0.000000000000e+00       1.121510772933e-16       2.799831946717e-17      -1.375979142926e-18 
 2664       7.895902179429e-12       2.575166860360e-13      -6.482709751630e-13       0.000000000000e+00       1.119762714883e-16       2.795758677436e-17      -1.361746549696e-18 
 2665       7.891088079029e-12       2.554078401596e-13      -6.443132001064e-13       0.000000000000e+00       1.118018010043e-16       2.791635514241e-17      -1.346200192118e-18 
 2666       7.886022872437e-12       2.533133706864e-13      -6.402768938982e-13       0.000000000000e+00       1.116276650008e-16       2.787459886129e-17      -1.329258122106e-18 
 2667       7.880701435675e-12       2.512339426122e-13      -6.361633418302e-13       0.000000000000e+00       1.114538626323e-16       2.783229214604e-17      -1.310838152250e-18 
 2668       7.875118630619e-12       2.491702228432e-13      -6.319738334254e-13       0.000000000000e+00       1.112803930477e-16       2.778940913674e-17      -1.290857855594e-18 
 2669       7.869269304993e-12       2.471228801982e-13      -6.277096624425e-13       0.000000000000e+00       1.111072553906e-16       2.774592389844e-17      -1.269234565412e-18 
 2670       7.863148292354e-12       2.450925854100e-13      -6.233721268796e-13       0.000000000000e+00       1.109344487991e-16       2.770181042110e-17      -1.245885374986e-18 
 2671       7.856750412076e-12       2.430800111276e-13      -6.189625289787e-13       0.000000000000e+00       1.107619724060e-16       2.765704261949e-17      -1.220727137387e-18 
 2672       7.850071334073e-12       2.410857650416e-13      -6.144822655964e-13       0.000000000000e+00       1.105898253520e-16       2.761159474834e-17      -1.193706668169e-18 
 2673       7.843110178149e-12       2.391101888582e-13      -6.099330998512e-13       0.000000000000e+00       1.104180068251e-16       2.756544265037e-17      -1.164891534773e-18 
 2674       7.835866928868e-12       2.371535582271e-13      -6.053168909737e-13       0.000000000000e+00       1.102465160216e-16       2.751856251492e-17      -1.134379764265e-18 
 2675       7.828341572116e-12       2.352161495181e-13      -6.006355040796e-13       0.000000000000e+00       1.100753521324e-16       2.747093046339e-17      -1.102269685883e-18 
 2676       7.820534095100e-12       2.332982398218e-13      -5.958908101759e-13       0.000000000000e+00       1.099045143435e-16       2.742252254910e-17      -1.068659931328e-18 
 2677       7.812444486358e-12       2.314001069500e-13      -5.910846861660e-13       0.000000000000e+00       1.097340018354e-16       2.737331475729e-17      -1.033649435046e-18 
 2678       7.804072735752e-12       2.295220294364e-13      -5.862190148559e-13       0.000000000000e+00       1.095638137835e-16       2.732328300501e-17      -9.973374345107e-19 
 2679       7.795418834473e-12       2.276642865375e-13      -5.812956849591e-13       0.000000000000e+00       1.093939493580e-16       2.727240314109e-17      -9.598234705155e-19 
 2680       7.786482775045e-12       2.258271582329e-13      -5.763165911027e-13       0.000000000000e+00       1.092244077239e-16       2.722065094606e-17      -9.212073874523e-19 
 2681       7.777264551322e-12       2.240109252262e-13      -5.712836338329e-13       0.000000000000e+00       1.090551880410e-16       2.716800213208e-17      -8.815893335998e-19 
 2682       7.767764158494e-12       2.222158689453e-13      -5.661987196204e-13       0.000000000000e+00       1.088862894639e-16       2.711443234291e-17      -8.410697614076e-19 
 2683       7.757981593085e-12       2.204422715435e-13      -5.610637608662e-13       0.000000000000e+00       1.087177111418e-16       2.705991715381e-17      -7.997494277819e-19 
 2684       7.747916852958e-12       2.186904158999e-13      -5.558806759072e-13       0.000000000000e+00       1.085494522188e-16       2.700443207151e-17      -7.577293943704e-19 
 2685       7.737569937313e-12       2.169605856198e-13      -5.506513890216e-13       0.000000000000e+00       1.083815118337e-16       2.694795253412e-17      -7.151110278472e-19 
 2686       7.726940846693e-12       2.152530650358e-13      -5.453778304346e-13       0.000000000000e+00       1.082138891201e-16       2.689045391108e-17      -6.719960001986e-19 
 2687       7.716029582982e-12       2.135681392081e-13      -5.400619363242e-13       0.000000000000e+00       1.080465832064e-16       2.683191150310e-17      -6.284862890076e-19 
 2688       7.704836149408e-12       2.119060939254e-13      -5.347056488265e-13       0.000000000000e+00       1.078795932155e-16       2.677230054209e-17      -5.846841777396e-19 
 2689       7.693360550545e-12       2.102672157052e-13      -5.293109160414e-13       0.000000000000e+00       1.077129182653e-16       2.671159619111e-17      -5.406922560270e-19 
 2690       7.681602792313e-12       2.086517917946e-13      -5.238796920383e-13       0.000000000000e+00       1.075465574683e-16       2.664977354430e-17      -4.966134199549e-19 
 2691       7.669562881983e-12       2.070601101713e-13      -5.184139368614e-13       0.000000000000e+00       1.073805099317e-16       2.658680762679e-17      -4.525508723460e-19 
 2692       7.657240828176e-12       2.054924595437e-13      -5.129156165359e-13       0.000000000000e+00       1.072147747576e-16       2.652267339469e-17      -4.086081230457e-19 
 2693       7.644636640864e-12       2.039491293515e-13      -5.073867030729e-13       0.000000000000e+00       1.070493510424e-16       2.645734573501e-17      -3.648889892072e-19 
 2694       7.631750331374e-12       2.024304097671e-13      -5.018291744753e-13       0.000000000000e+00       1.068842378776e-16       2.639079946555e-17      -3.214975955772e-19 
 2695       7.618581912388e-12       2.009365916953e-13      -4.962450147434e-13       0.000000000000e+00       1.067194343493e-16       2.632300933491e-17      -2.785383747802e-19 
 2696       7.605131397946e-12       1.994679667745e-13      -4.906362138808e-13       0.000000000000e+00       1.065549395382e-16       2.625395002238e-17      -2.361160676044e-19 
 2697       7.591398803445e-12       1.980248273773e-13      -4.850047678993e-13       0.000000000000e+00       1.063907525197e-16       2.618359613790e-17      -1.943357232864e-19 
 2698       7.577384145645e-12       1.966074666110e-13      -4.793526788251e-13       0.000000000000e+00       1.062268723639e-16       2.611192222196e-17      -1.533026997966e-19 
 2699       7.563087442667e-12       1.952161783181e-13      -4.736819547041e-13       0.000000000000e+00       1.060632981356e-16       2.603890274561e-17      -1.131226641242e-19 
