t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
8.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.96306073e-09,9.39661487e-15,-1.97327235e-13,0.00000000e+00,0.00000000e+00,2.66352523e-17,0.00000000e+00,-1.49207391e-17,0.00000000e+00,-7.21800906e-18,0.00000000e+00
8.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.98759616e-09,9.51403782e-15,-1.99793038e-13,0.00000000e+00,0.00000000e+00,2.72658716e-17,0.00000000e+00,-1.51517655e-17,0.00000000e+00,-1.25635594e-16,0.00000000e+00
8.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.01213151e-09,9.63145967e-15,-2.02258815e-13,0.00000000e+00,0.00000000e+00,2.79031492e-17,0.00000000e+00,-1.53845801e-17,0.00000000e+00,-8.26045807e-18,0.00000000e+00
8.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.03666678e-09,9.74888040e-15,-2.04724567e-13,0.00000000e+00,0.00000000e+00,2.85470692e-17,0.00000000e+00,-1.56191998e-17,0.00000000e+00,-1.29745809e-16,0.00000000e+00
8.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.06120198e-09,9.86630002e-15,-2.07190294e-13,0.00000000e+00,0.00000000e+00,2.91976165e-17,0.00000000e+00,-1.58556557e-17,0.00000000e+00,-9.37831654e-18,0.00000000e+00
8.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.08573709e-09,9.98371850e-15,-2.09655994e-13,0.00000000e+00,0.00000000e+00,2.98547762e-17,0.00000000e+00,-1.60939642e-17,0.00000000e+00,-1.33951982e-16,0.00000000e+00
8.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.11027212e-09,1.01011359e-14,-2.12121669e-13,0.00000000e+00,0.00000000e+00,3.05185339e-17,0.00000000e+00,-1.63341566e-17,0.00000000e+00,-1.05741580e-17,0.00000000e+00
8.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.13480707e-09,1.02185521e-14,-2.14587318e-13,0.00000000e+00,0.00000000e+00,3.11888755e-17,0.00000000e+00,-1.65762491e-17,0.00000000e+00,-1.38257583e-16,0.00000000e+00
8.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.15934194e-09,1.03359671e-14,-2.17052941e-13,0.00000000e+00,0.00000000e+00,3.18657876e-17,0.00000000e+00,-1.68202731e-17,0.00000000e+00,-1.18505912e-17,0.00000000e+00
8.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.18387673e-09,1.04533811e-14,-2.19518537e-13,0.00000000e+00,0.00000000e+00,3.25492570e-17,0.00000000e+00,-1.70662447e-17,0.00000000e+00,-1.42666113e-16,0.00000000e+00
9.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.20841144e-09,1.05707938e-14,-2.21984106e-13,0.00000000e+00,0.00000000e+00,3.32392708e-17,0.00000000e+00,-1.73141954e-17,0.00000000e+00,-1.32102620e-17,0.00000000e+00
9.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.23294606e-09,1.06882054e-14,-2.24449649e-13,0.00000000e+00,0.00000000e+00,3.39358167e-17,0.00000000e+00,-1.75641409e-17,0.00000000e+00,-1.47181102e-16,0.00000000e+00
9.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.25748060e-09,1.08056158e-14,-2.26915165e-13,0.00000000e+00,0.00000000e+00,3.46388828e-17,0.00000000e+00,-1.78161132e-17,0.00000000e+00,-1.46558546e-17,0.00000000e+00
9.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.28201506e-09,1.09230251e-14,-2.29380654e-13,0.00000000e+00,0.00000000e+00,3.53484575e-17,0.00000000e+00,-1.80701275e-17,0.00000000e+00,-1.51806113e-16,0.00000000e+00
9.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.30654944e-09,1.10404331e-14,-2.31846116e-13,0.00000000e+00,0.00000000e+00,3.60645298e-17,0.00000000e+00,-1.83262162e-17,0.00000000e+00,-1.61900930e-17,0.00000000e+00
9.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.33108374e-09,1.11578400e-14,-2.34311550e-13,0.00000000e+00,0.00000000e+00,3.67870888e-17,0.00000000e+00,-1.85843941e-17,0.00000000e+00,-1.56544741e-16,0.00000000e+00
9.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.35561795e-09,1.12752457e-14,-2.36776958e-13,0.00000000e+00,0.00000000e+00,3.75161243e-17,0.00000000e+00,-1.88446938e-17,0.00000000e+00,-1.78157427e-17,0.00000000e+00
9.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.38015207e-09,1.13926501e-14,-2.39242337e-13,0.00000000e+00,0.00000000e+00,3.82516263e-17,0.00000000e+00,-1.91071300e-17,0.00000000e+00,-1.61400616e-16,0.00000000e+00
9.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.40468611e-09,1.15100534e-14,-2.41707689e-13,0.00000000e+00,0.00000000e+00,3.89935853e-17,0.00000000e+00,-1.93717355e-17,0.00000000e+00,-1.95356117e-17,0.00000000e+00
9.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.42922007e-09,1.16274554e-14,-2.44173013e-13,0.00000000e+00,0.00000000e+00,3.97419922e-17,0.00000000e+00,-1.96385246e-17,0.00000000e+00,-1.66377406e-16,0.00000000e+00
