t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
9.36000000e-01,4.30080000e-08,4.30080000e-08,1.42597578e-28,4.30069695e-08,2.29727674e-08,0.00000000e+00,0.00000000e+00,1.09973593e-13,-2.30944535e-12,-5.92558001e-33,3.55534650e-32,6.51763280e-18,3.43198455e-33,3.30772120e-21,-3.30772128e-21,-6.61544248e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.37000000e-01,4.30080000e-08,4.30080000e-08,1.43207935e-28,4.30069673e-08,2.29973107e-08,0.00000000e+00,0.00000000e+00,1.10091082e-13,-2.31191262e-12,-5.95726895e-33,3.57435987e-32,6.53157290e-18,3.44667000e-33,3.31786091e-21,-3.31786097e-21,-6.63572188e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.38000000e-01,4.30080000e-08,4.30080000e-08,1.43820249e-28,4.30069651e-08,2.30218540e-08,0.00000000e+00,0.00000000e+00,1.10208571e-13,-2.31437989e-12,-5.98909326e-33,3.59345445e-32,6.54552790e-18,3.46140253e-33,3.32801988e-21,-3.32801996e-21,-6.65603985e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.39000000e-01,4.30080000e-08,4.30080000e-08,1.44434525e-28,4.30069629e-08,2.30463973e-08,0.00000000e+00,0.00000000e+00,1.10326060e-13,-2.31684715e-12,-6.02105335e-33,3.61263052e-32,6.55949780e-18,3.47618223e-33,3.33819801e-21,-3.33819807e-21,-6.67639608e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.40000000e-01,4.30080000e-08,4.30080000e-08,1.45050766e-28,4.30069607e-08,2.30709406e-08,0.00000000e+00,0.00000000e+00,1.10443549e-13,-2.31931442e-12,-6.05314967e-33,3.63188831e-32,6.57348261e-18,3.49100919e-33,3.34839541e-21,-3.34839550e-21,-6.69679092e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.41000000e-01,4.30080000e-08,4.30080000e-08,1.45668977e-28,4.30069585e-08,2.30954839e-08,0.00000000e+00,0.00000000e+00,1.10561038e-13,-2.32178169e-12,-6.08538264e-33,3.65122810e-32,6.58748232e-18,3.50588353e-33,3.35861204e-21,-3.35861210e-21,-6.71722414e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.42000000e-01,4.30080000e-08,4.30080000e-08,1.46289162e-28,4.30069563e-08,2.31200273e-08,0.00000000e+00,0.00000000e+00,1.10678527e-13,-2.32424896e-12,-6.11775271e-33,3.67065015e-32,6.60149694e-18,3.52080534e-33,3.36884793e-21,-3.36884802e-21,-6.73769595e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.43000000e-01,4.30080000e-08,4.30080000e-08,1.46911325e-28,4.30069541e-08,2.31445706e-08,0.00000000e+00,0.00000000e+00,1.10796016e-13,-2.32671623e-12,-6.15026031e-33,3.69015471e-32,6.61552645e-18,3.53577471e-33,3.37910309e-21,-3.37910317e-21,-6.75820626e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.44000000e-01,4.30080000e-08,4.30080000e-08,1.47535470e-28,4.30069519e-08,2.31691139e-08,0.00000000e+00,0.00000000e+00,1.10913505e-13,-2.32918350e-12,-6.18290588e-33,3.70974206e-32,6.62957087e-18,3.55079176e-33,3.38937755e-21,-3.38937765e-21,-6.77875521e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.45000000e-01,4.30080000e-08,4.30080000e-08,1.48161602e-28,4.30069496e-08,2.31936572e-08,0.00000000e+00,0.00000000e+00,1.11030994e-13,-2.33165076e-12,-6.21568985e-33,3.72941244e-32,6.64363019e-18,3.56585658e-33,3.39967131e-21,-3.39967139e-21,-6.79934269e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.46000000e-01,4.30080000e-08,4.30080000e-08,1.48789725e-28,4.30069474e-08,2.32182005e-08,0.00000000e+00,0.00000000e+00,1.11148483e-13,-2.33411803e-12,-6.24861267e-33,3.74916614e-32,6.65770442e-18,3.58096928e-33,3.40998439e-21,-3.40998450e-21,-6.81996889e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.47000000e-01,4.30080000e-08,4.30080000e-08,1.49419843e-28,4.30069452e-08,2.32427438e-08,0.00000000e+00,0.00000000e+00,1.11265972e-13,-2.33658530e-12,-6.28167477e-33,3.76900341e-32,6.67179355e-18,3.59612995e-33,3.42031680e-21,-3.42031688e-21,-6.84063367e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.48000000e-01,4.30080000e-08,4.30080000e-08,1.50051960e-28,4.30069430e-08,2.32672871e-08,0.00000000e+00,0.00000000e+00,1.11383461e-13,-2.33905256e-12,-6.31487660e-33,3.78892451e-32,6.68589758e-18,3.61133870e-33,3.43066857e-21,-3.43066868e-21,-6.86133725e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.49000000e-01,4.30080000e-08,4.30080000e-08,1.50686080e-28,4.30069407e-08,2.32918304e-08,0.00000000e+00,0.00000000e+00,1.11500949e-13,-2.34151983e-12,-6.34821859e-33,3.80892971e-32,6.70001651e-18,3.62659563e-33,3.44103969e-21,-3.44103978e-21,-6.88207947e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,4.30080000e-08,4.30080000e-08,1.51322208e-28,4.30069385e-08,2.33163737e-08,0.00000000e+00,0.00000000e+00,1.11618438e-13,-2.34398709e-12,-6.38170120e-33,3.82901928e-32,6.71415035e-18,3.64190084e-33,3.45143021e-21,-3.45143033e-21,-6.90286053e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.51000000e-01,4.30080000e-08,4.30080000e-08,1.51960348e-28,4.30069363e-08,2.33409170e-08,0.00000000e+00,0.00000000e+00,1.11735927e-13,-2.34645436e-12,-6.41532486e-33,3.84919348e-32,6.72829909e-18,3.65725443e-33,3.46184009e-21,-3.46184018e-21,-6.92368027e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.52000000e-01,4.30080000e-08,4.30080000e-08,1.52600505e-28,4.30069340e-08,2.33654603e-08,0.00000000e+00,0.00000000e+00,1.11853416e-13,-2.34892163e-12,-6.44909002e-33,3.86945258e-32,6.74246273e-18,3.67265651e-33,3.47226942e-21,-3.47226954e-21,-6.94453896e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.53000000e-01,4.30080000e-08,4.30080000e-08,1.53242681e-28,4.30069318e-08,2.33900036e-08,0.00000000e+00,0.00000000e+00,1.11970905e-13,-2.35138889e-12,-6.48299712e-33,3.88979685e-32,6.75664128e-18,3.68810717e-33,3.48271814e-21,-3.48271824e-21,-6.96543637e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.54000000e-01,4.30080000e-08,4.30080000e-08,1.53886883e-28,4.30069295e-08,2.34145469e-08,0.00000000e+00,0.00000000e+00,1.12088394e-13,-2.35385615e-12,-6.51704662e-33,3.91022656e-32,6.77083473e-18,3.70360651e-33,3.49318633e-21,-3.49318645e-21,-6.98637278e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.55000000e-01,4.30080000e-08,4.30080000e-08,1.54533113e-28,4.30069273e-08,2.34390902e-08,0.00000000e+00,0.00000000e+00,1.12205883e-13,-2.35632342e-12,-6.55123895e-33,3.93074196e-32,6.78504308e-18,3.71915465e-33,3.50367394e-21,-3.50367406e-21,-7.00734800e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.56000000e-01,4.30080000e-08,4.30080000e-08,1.55181376e-28,4.30069251e-08,2.34636335e-08,0.00000000e+00,0.00000000e+00,1.12323371e-13,-2.35879068e-12,-6.58557458e-33,3.95134334e-32,6.79926634e-18,3.73475168e-33,3.51418105e-21,-3.51418118e-21,-7.02836224e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.57000000e-01,4.30080000e-08,4.30080000e-08,1.55831677e-28,4.30069228e-08,2.34881768e-08,0.00000000e+00,0.00000000e+00,1.12440860e-13,-2.36125795e-12,-6.62005393e-33,3.97203097e-32,6.81350450e-18,3.75039770e-33,3.52470763e-21,-3.52470774e-21,-7.04941537e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.58000000e-01,4.30080000e-08,4.30080000e-08,1.56484019e-28,4.30069206e-08,2.35127201e-08,0.00000000e+00,0.00000000e+00,1.12558349e-13,-2.36372521e-12,-6.65467748e-33,3.99280510e-32,6.82775756e-18,3.76609282e-33,3.53525372e-21,-3.53525386e-21,-7.07050758e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.59000000e-01,4.30080000e-08,4.30080000e-08,1.57138408e-28,4.30069183e-08,2.35372634e-08,0.00000000e+00,0.00000000e+00,1.12675838e-13,-2.36619247e-12,-6.68944566e-33,4.01366602e-32,6.84202553e-18,3.78183714e-33,3.54581931e-21,-3.54581943e-21,-7.09163874e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.60000000e-01,4.30080000e-08,4.30080000e-08,1.57794846e-28,4.30069160e-08,2.35618067e-08,0.00000000e+00,0.00000000e+00,1.12793326e-13,-2.36865974e-12,-6.72435894e-33,4.03461399e-32,6.85630840e-18,3.79763076e-33,3.55640446e-21,-3.55640459e-21,-7.11280905e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.61000000e-01,4.30080000e-08,4.30080000e-08,1.58453339e-28,4.30069138e-08,2.35863500e-08,0.00000000e+00,0.00000000e+00,1.12910815e-13,-2.37112700e-12,-6.75941776e-33,4.05564929e-32,6.87060617e-18,3.81347378e-33,3.56700911e-21,-3.56700924e-21,-7.13401835e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.62000000e-01,4.30080000e-08,4.30080000e-08,1.59113891e-28,4.30069115e-08,2.36108933e-08,0.00000000e+00,0.00000000e+00,1.13028304e-13,-2.37359426e-12,-6.79462257e-33,4.07677218e-32,6.88491884e-18,3.82936632e-33,3.57763336e-21,-3.57763351e-21,-7.15526688e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.63000000e-01,4.30080000e-08,4.30080000e-08,1.59776506e-28,4.30069093e-08,2.36354366e-08,0.00000000e+00,0.00000000e+00,1.13145792e-13,-2.37606152e-12,-6.82997384e-33,4.09798295e-32,6.89924642e-18,3.84530846e-33,3.58827716e-21,-3.58827728e-21,-7.17655444e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.64000000e-01,4.30080000e-08,4.30080000e-08,1.60441188e-28,4.30069070e-08,2.36599799e-08,0.00000000e+00,0.00000000e+00,1.13263281e-13,-2.37852879e-12,-6.86547202e-33,4.11928187e-32,6.91358891e-18,3.86130032e-33,3.59894059e-21,-3.59894074e-21,-7.19788133e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.65000000e-01,4.30080000e-08,4.30080000e-08,1.61107942e-28,4.30069047e-08,2.36845232e-08,0.00000000e+00,0.00000000e+00,1.13380770e-13,-2.38099605e-12,-6.90111756e-33,4.14066920e-32,6.92794629e-18,3.87734199e-33,3.60962358e-21,-3.60962371e-21,-7.21924728e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.66000000e-01,4.30080000e-08,4.30080000e-08,1.61776772e-28,4.30069025e-08,2.37090665e-08,0.00000000e+00,0.00000000e+00,1.13498258e-13,-2.38346331e-12,-6.93691092e-33,4.16214523e-32,6.94231858e-18,3.89343358e-33,3.62032623e-21,-3.62032639e-21,-7.24065262e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.67000000e-01,4.30080000e-08,4.30080000e-08,1.62447682e-28,4.30069002e-08,2.37336098e-08,0.00000000e+00,0.00000000e+00,1.13615747e-13,-2.38593057e-12,-6.97285257e-33,4.18371022e-32,6.95670578e-18,3.90957520e-33,3.63104847e-21,-3.63104861e-21,-7.26209708e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.68000000e-01,4.30080000e-08,4.30080000e-08,1.63120677e-28,4.30068979e-08,2.37581530e-08,0.00000000e+00,0.00000000e+00,1.13733236e-13,-2.38839783e-12,-7.00894296e-33,4.20536447e-32,6.97110787e-18,3.92576694e-33,3.64179044e-21,-3.64179059e-21,-7.28358103e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.69000000e-01,4.30080000e-08,4.30080000e-08,1.63795761e-28,4.30068956e-08,2.37826963e-08,0.00000000e+00,0.00000000e+00,1.13850724e-13,-2.39086509e-12,-7.04518255e-33,4.22710823e-32,6.98552487e-18,3.94200891e-33,3.65255199e-21,-3.65255214e-21,-7.30510413e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.70000000e-01,4.30080000e-08,4.30080000e-08,1.64472937e-28,4.30068934e-08,2.38072396e-08,0.00000000e+00,0.00000000e+00,1.13968213e-13,-2.39333235e-12,-7.08157181e-33,4.24894179e-32,6.99995678e-18,3.95830122e-33,3.66333330e-21,-3.66333346e-21,-7.32666676e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.71000000e-01,4.30080000e-08,4.30080000e-08,1.65152212e-28,4.30068911e-08,2.38317829e-08,0.00000000e+00,0.00000000e+00,1.14085702e-13,-2.39579961e-12,-7.11811119e-33,4.27086543e-32,7.01440359e-18,3.97464396e-33,3.67413424e-21,-3.67413440e-21,-7.34826864e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.72000000e-01,4.30080000e-08,4.30080000e-08,1.65833588e-28,4.30068888e-08,2.38563262e-08,0.00000000e+00,0.00000000e+00,1.14203190e-13,-2.39826687e-12,-7.15480117e-33,4.29287942e-32,7.02886530e-18,3.99103725e-33,3.68495497e-21,-3.68495512e-21,-7.36991009e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.73000000e-01,4.30080000e-08,4.30080000e-08,1.66517070e-28,4.30068865e-08,2.38808695e-08,0.00000000e+00,0.00000000e+00,1.14320679e-13,-2.40073413e-12,-7.19164220e-33,4.31498405e-32,7.04334191e-18,4.00748118e-33,3.69579535e-21,-3.69579552e-21,-7.39159087e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.74000000e-01,4.30080000e-08,4.30080000e-08,1.67202663e-28,4.30068842e-08,2.39054128e-08,0.00000000e+00,0.00000000e+00,1.14438167e-13,-2.40320139e-12,-7.22863475e-33,4.33717959e-32,7.05783343e-18,4.02397587e-33,3.70665556e-21,-3.70665571e-21,-7.41331127e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.75000000e-01,4.30080000e-08,4.30080000e-08,1.67890370e-28,4.30068819e-08,2.39299561e-08,0.00000000e+00,0.00000000e+00,1.14555656e-13,-2.40566865e-12,-7.26577928e-33,4.35946632e-32,7.07233986e-18,4.04052140e-33,3.71753544e-21,-3.71753561e-21,-7.43507105e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.76000000e-01,4.30080000e-08,4.30080000e-08,1.68580197e-28,4.30068796e-08,2.39544993e-08,0.00000000e+00,0.00000000e+00,1.14673144e-13,-2.40813591e-12,-7.30307627e-33,4.38184452e-32,7.08686118e-18,4.05711790e-33,3.72843518e-21,-3.72843534e-21,-7.45687053e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.77000000e-01,4.30080000e-08,4.30080000e-08,1.69272148e-28,4.30068773e-08,2.39790426e-08,0.00000000e+00,0.00000000e+00,1.14790633e-13,-2.41060317e-12,-7.34052618e-33,4.40431448e-32,7.10139741e-18,4.07376546e-33,3.73935464e-21,-3.73935481e-21,-7.47870945e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.78000000e-01,4.30080000e-08,4.30080000e-08,1.69966226e-28,4.30068750e-08,2.40035859e-08,0.00000000e+00,0.00000000e+00,1.14908121e-13,-2.41307042e-12,-7.37812949e-33,4.42687647e-32,7.11594855e-18,4.09046419e-33,3.75029398e-21,-3.75029414e-21,-7.50058813e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.79000000e-01,4.30080000e-08,4.30080000e-08,1.70662436e-28,4.30068727e-08,2.40281292e-08,0.00000000e+00,0.00000000e+00,1.15025610e-13,-2.41553768e-12,-7.41588665e-33,4.44953078e-32,7.13051458e-18,4.10721418e-33,3.76125307e-21,-3.76125324e-21,-7.52250631e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.80000000e-01,4.30080000e-08,4.30080000e-08,1.71360784e-28,4.30068704e-08,2.40526725e-08,0.00000000e+00,0.00000000e+00,1.15143098e-13,-2.41800494e-12,-7.45379815e-33,4.47227769e-32,7.14509553e-18,4.12401556e-33,3.77223207e-21,-3.77223224e-21,-7.54446431e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.81000000e-01,4.30080000e-08,4.30080000e-08,1.72061272e-28,4.30068681e-08,2.40772157e-08,0.00000000e+00,0.00000000e+00,1.15260587e-13,-2.42047220e-12,-7.49186445e-33,4.49511748e-32,7.15969137e-18,4.14086842e-33,3.78323085e-21,-3.78323104e-21,-7.56646189e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.82000000e-01,4.30080000e-08,4.30080000e-08,1.72763905e-28,4.30068658e-08,2.41017590e-08,0.00000000e+00,0.00000000e+00,1.15378075e-13,-2.42293945e-12,-7.53008603e-33,4.51805044e-32,7.17430212e-18,4.15777286e-33,3.79424959e-21,-3.79424975e-21,-7.58849934e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.83000000e-01,4.30080000e-08,4.30080000e-08,1.73468688e-28,4.30068635e-08,2.41263023e-08,0.00000000e+00,0.00000000e+00,1.15495564e-13,-2.42540671e-12,-7.56846337e-33,4.54107685e-32,7.18892778e-18,4.17472900e-33,3.80528812e-21,-3.80528830e-21,-7.61057642e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.84000000e-01,4.30080000e-08,4.30080000e-08,1.74175626e-28,4.30068612e-08,2.41508456e-08,0.00000000e+00,0.00000000e+00,1.15613052e-13,-2.42787397e-12,-7.60699693e-33,4.56419699e-32,7.20356833e-18,4.19173693e-33,3.81634664e-21,-3.81634681e-21,-7.63269345e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.85000000e-01,4.30080000e-08,4.30080000e-08,1.74884721e-28,4.30068589e-08,2.41753889e-08,0.00000000e+00,0.00000000e+00,1.15730540e-13,-2.43034122e-12,-7.64568719e-33,4.58741116e-32,7.21822380e-18,4.20879677e-33,3.82742500e-21,-3.82742518e-21,-7.65485018e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.86000000e-01,4.30080000e-08,4.30080000e-08,1.75595980e-28,4.30068566e-08,2.41999321e-08,0.00000000e+00,0.00000000e+00,1.15848029e-13,-2.43280848e-12,-7.68453463e-33,4.61071964e-32,7.23289416e-18,4.22590862e-33,3.83852336e-21,-3.83852354e-21,-7.67704690e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.87000000e-01,4.30080000e-08,4.30080000e-08,1.76309406e-28,4.30068542e-08,2.42244754e-08,0.00000000e+00,0.00000000e+00,1.15965517e-13,-2.43527573e-12,-7.72353973e-33,4.63412271e-32,7.24757943e-18,4.24307257e-33,3.84964161e-21,-3.84964179e-21,-7.69928339e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.88000000e-01,4.30080000e-08,4.30080000e-08,1.77025004e-28,4.30068519e-08,2.42490187e-08,0.00000000e+00,0.00000000e+00,1.16083006e-13,-2.43774299e-12,-7.76270297e-33,4.65762066e-32,7.26227961e-18,4.26028875e-33,3.86077989e-21,-3.86078006e-21,-7.72155995e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.89000000e-01,4.30080000e-08,4.30080000e-08,1.77742777e-28,4.30068496e-08,2.42735620e-08,0.00000000e+00,0.00000000e+00,1.16200494e-13,-2.44021024e-12,-7.80202482e-33,4.68121378e-32,7.27699469e-18,4.27755725e-33,3.87193807e-21,-3.87193827e-21,-7.74387634e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.90000000e-01,4.30080000e-08,4.30080000e-08,1.78462731e-28,4.30068473e-08,2.42981052e-08,0.00000000e+00,0.00000000e+00,1.16317982e-13,-2.44267750e-12,-7.84150578e-33,4.70490237e-32,7.29172467e-18,4.29487819e-33,3.88311633e-21,-3.88311650e-21,-7.76623284e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.91000000e-01,4.30080000e-08,4.30080000e-08,1.79184871e-28,4.30068449e-08,2.43226485e-08,0.00000000e+00,0.00000000e+00,1.16435471e-13,-2.44514475e-12,-7.88114631e-33,4.72868670e-32,7.30646955e-18,4.31225166e-33,3.89431452e-21,-3.89431472e-21,-7.78862925e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.92000000e-01,4.30080000e-08,4.30080000e-08,1.79909199e-28,4.30068426e-08,2.43471918e-08,0.00000000e+00,0.00000000e+00,1.16552959e-13,-2.44761201e-12,-7.92094690e-33,4.75256706e-32,7.32122935e-18,4.32967777e-33,3.90553283e-21,-3.90553300e-21,-7.81106584e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.93000000e-01,4.30080000e-08,4.30080000e-08,1.80635721e-28,4.30068403e-08,2.43717351e-08,0.00000000e+00,0.00000000e+00,1.16670447e-13,-2.45007926e-12,-7.96090804e-33,4.77654376e-32,7.33600404e-18,4.34715663e-33,3.91677108e-21,-3.91677129e-21,-7.83354237e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.94000000e-01,4.30080000e-08,4.30080000e-08,1.81364441e-28,4.30068379e-08,2.43962783e-08,0.00000000e+00,0.00000000e+00,1.16787935e-13,-2.45254651e-12,-8.00103020e-33,4.80061707e-32,7.35079364e-18,4.36468835e-33,3.92802951e-21,-3.92802967e-21,-7.85605918e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.95000000e-01,4.30080000e-08,4.30080000e-08,1.82095364e-28,4.30068356e-08,2.44208216e-08,0.00000000e+00,0.00000000e+00,1.16905424e-13,-2.45501377e-12,-8.04131389e-33,4.82478729e-32,7.36559815e-18,4.38227303e-33,3.93930789e-21,-3.93930810e-21,-7.87861599e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.96000000e-01,4.30080000e-08,4.30080000e-08,1.82828494e-28,4.30068333e-08,2.44453649e-08,0.00000000e+00,0.00000000e+00,1.17022912e-13,-2.45748102e-12,-8.08175957e-33,4.84905471e-32,7.38041755e-18,4.39991077e-33,3.95060648e-21,-3.95060665e-21,-7.90121313e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.97000000e-01,4.30080000e-08,4.30080000e-08,1.83563835e-28,4.30068309e-08,2.44699081e-08,0.00000000e+00,0.00000000e+00,1.17140400e-13,-2.45994827e-12,-8.12236775e-33,4.87341963e-32,7.39525187e-18,4.41760169e-33,3.96192507e-21,-3.96192527e-21,-7.92385034e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.98000000e-01,4.30080000e-08,4.30080000e-08,1.84301392e-28,4.30068286e-08,2.44944514e-08,0.00000000e+00,0.00000000e+00,1.17257888e-13,-2.46241552e-12,-8.16313890e-33,4.89788233e-32,7.41010108e-18,4.43534590e-33,3.97326388e-21,-3.97326406e-21,-7.94652794e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.99000000e-01,4.30080000e-08,4.30080000e-08,1.85041170e-28,4.30068262e-08,2.45189947e-08,0.00000000e+00,0.00000000e+00,1.17375377e-13,-2.46488277e-12,-8.20407352e-33,4.92244312e-32,7.42496520e-18,4.45314349e-33,3.98462273e-21,-3.98462295e-21,-7.96924569e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e+00,4.30080000e-08,4.30080000e-08,1.85783172e-28,4.30068239e-08,2.45435379e-08,0.00000000e+00,0.00000000e+00,1.17492865e-13,-2.46735003e-12,-8.24517210e-33,4.94710228e-32,7.43984423e-18,4.47099457e-33,3.99600186e-21,-3.99600203e-21,-7.99200388e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00100000e+00,4.30080000e-08,4.30080000e-08,1.86527404e-28,4.30068215e-08,2.45680812e-08,0.00000000e+00,0.00000000e+00,1.17610353e-13,-2.46981728e-12,-8.28643513e-33,4.97186011e-32,7.45473816e-18,4.48889926e-33,4.00740103e-21,-4.00740125e-21,-8.01480228e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00200000e+00,4.30080000e-08,4.30080000e-08,1.87273869e-28,4.30068192e-08,2.45926245e-08,0.00000000e+00,0.00000000e+00,1.17727841e-13,-2.47228453e-12,-8.32786311e-33,4.99671691e-32,7.46964700e-18,4.50685766e-33,4.01882051e-21,-4.01882069e-21,-8.03764120e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00300000e+00,4.30080000e-08,4.30080000e-08,1.88022572e-28,4.30068168e-08,2.46171677e-08,0.00000000e+00,0.00000000e+00,1.17845329e-13,-2.47475178e-12,-8.36945651e-33,5.02167296e-32,7.48457074e-18,4.52486987e-33,4.03026008e-21,-4.03026030e-21,-8.06052038e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00400000e+00,4.30080000e-08,4.30080000e-08,1.88773519e-28,4.30068145e-08,2.46417110e-08,0.00000000e+00,0.00000000e+00,1.17962817e-13,-2.47721903e-12,-8.41121585e-33,5.04672858e-32,7.49950938e-18,4.54293601e-33,4.04171999e-21,-4.04172017e-21,-8.08344015e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00500000e+00,4.30080000e-08,4.30080000e-08,1.89526712e-28,4.30068121e-08,2.46662542e-08,0.00000000e+00,0.00000000e+00,1.18080306e-13,-2.47968628e-12,-8.45314162e-33,5.07188405e-32,7.51446293e-18,4.56105618e-33,4.05320001e-21,-4.05320023e-21,-8.10640025e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00600000e+00,4.30080000e-08,4.30080000e-08,1.90282157e-28,4.30068097e-08,2.46907975e-08,0.00000000e+00,0.00000000e+00,1.18197794e-13,-2.48215353e-12,-8.49523430e-33,5.09713968e-32,7.52943138e-18,4.57923048e-33,4.06470040e-21,-4.06470059e-21,-8.12940099e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
