t,E_tot,E_x,E_y,proj_bx
1.02500000e+02,4.30080000e-08,1.25321635e-08,3.04758365e-08,1.91399604e-06
1.03000000e+02,4.30080000e-08,1.24177176e-08,3.05902824e-08,1.91816175e-06
1.03500000e+02,4.30080000e-08,1.23050480e-08,3.07029520e-08,1.92226561e-06
1.04000000e+02,4.30080000e-08,1.21941595e-08,3.08138405e-08,1.92630764e-06
1.04500000e+02,4.30080000e-08,1.20850566e-08,3.09229434e-08,1.93028785e-06
1.05000000e+02,4.30080000e-08,1.19777432e-08,3.10302568e-08,1.93420624e-06
1.05500000e+02,4.30080000e-08,1.18722227e-08,3.11357773e-08,1.93806283e-06
1.06000000e+02,4.30080000e-08,1.17684983e-08,3.12395017e-08,1.94185764e-06
1.06500000e+02,4.30080000e-08,1.16665725e-08,3.13414275e-08,1.94559070e-06
1.07000000e+02,4.30080000e-08,1.15664477e-08,3.14415523e-08,1.94926203e-06
1.07500000e+02,4.30080000e-08,1.14681254e-08,3.15398746e-08,1.95287166e-06
1.08000000e+02,4.30080000e-08,1.13716072e-08,3.16363928e-08,1.95641962e-06
1.08500000e+02,4.30080000e-08,1.12768939e-08,3.17311061e-08,1.95990596e-06
1.09000000e+02,4.30080000e-08,1.11839859e-08,3.18240141e-08,1.96333071e-06
1.09500000e+02,4.30080000e-08,1.10928833e-08,3.19151167e-08,1.96669393e-06
1.10000000e+02,4.30080000e-08,1.10035858e-08,3.20044142e-08,1.96999564e-06
1.10500000e+02,4.30080000e-08,1.09160926e-08,3.20919074e-08,1.97323592e-06
1.11000000e+02,4.30080000e-08,1.08304023e-08,3.21775977e-08,1.97641481e-06
1.11500000e+02,4.30080000e-08,1.07465134e-08,3.22614866e-08,1.97953238e-06
1.12000000e+02,4.30080000e-08,1.06644238e-08,3.23435762e-08,1.98258868e-06
1.12500000e+02,4.30080000e-08,1.05841309e-08,3.24238691e-08,1.98558378e-06
1.13000000e+02,4.30080000e-08,1.05056319e-08,3.25023681e-08,1.98851775e-06
1.13500000e+02,4.30080000e-08,1.04289235e-08,3.25790765e-08,1.99139067e-06
1.14000000e+02,4.30080000e-08,1.03540019e-08,3.26539981e-08,1.99420260e-06
1.14500000e+02,4.30080000e-08,1.02808629e-08,3.27271371e-08,1.99695364e-06
1.15000000e+02,4.30080000e-08,1.02095020e-08,3.27984980e-08,1.99964386e-06
1.15500000e+02,4.30080000e-08,1.01399142e-08,3.28680858e-08,2.00227336e-06
1.16000000e+02,4.30080000e-08,1.00720941e-08,3.29359059e-08,2.00484221e-06
1.16500000e+02,4.30080000e-08,1.00060360e-08,3.30019640e-08,2.00735053e-06
1.17000000e+02,4.30080000e-08,9.94173367e-09,3.30662663e-08,2.00979839e-06
1.17500000e+02,4.30080000e-08,9.87918051e-09,3.31288195e-08,2.01218592e-06
1.18000000e+02,4.30080000e-08,9.81836957e-09,3.31896304e-08,2.01451320e-06
1.18500000e+02,4.30080000e-08,9.75929349e-09,3.32487065e-08,2.01678035e-06
1.19000000e+02,4.30080000e-08,9.70194450e-09,3.33060555e-08,2.01898748e-06
1.19500000e+02,4.30080000e-08,9.64631448e-09,3.33616855e-08,2.02113471e-06
1.20000000e+02,4.30080000e-08,9.59239490e-09,3.34156051e-08,2.02322215e-06
1.20500000e+02,4.30080000e-08,9.54017685e-09,3.34678231e-08,2.02524992e-06
1.21000000e+02,4.30080000e-08,9.48965107e-09,3.35183489e-08,2.02721816e-06
1.21500000e+02,4.30080000e-08,9.44080790e-09,3.35671921e-08,2.02912699e-06
1.22000000e+02,4.30080000e-08,9.39363732e-09,3.36143627e-08,2.03097654e-06
1.22500000e+02,4.30080000e-08,9.34812896e-09,3.36598710e-08,2.03276694e-06
1.23000000e+02,4.30080000e-08,9.30427205e-09,3.37037279e-08,2.03449835e-06
1.23500000e+02,4.30080000e-08,9.26205551e-09,3.37459445e-08,2.03617089e-06
1.24000000e+02,4.30080000e-08,9.22146787e-09,3.37865321e-08,2.03778472e-06
1.24500000e+02,4.30080000e-08,9.18249732e-09,3.38255027e-08,2.03933999e-06
1.25000000e+02,4.30080000e-08,9.14513170e-09,3.38628683e-08,2.04083684e-06
1.25500000e+02,4.30080000e-08,9.10935852e-09,3.38986415e-08,2.04227544e-06
1.26000000e+02,4.30080000e-08,9.07516495e-09,3.39328350e-08,2.04365594e-06
1.26500000e+02,4.30080000e-08,9.04253781e-09,3.39654622e-08,2.04497850e-06
