t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
9.53000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069318e-08,2.33900039e-08,0.00000000e+00,0.00000000e+00,1.11970906e-13,-2.35138903e-12,0.00000000e+00,0.00000000e+00,6.74948664e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.54000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069296e-08,2.34145472e-08,0.00000000e+00,0.00000000e+00,1.12088395e-13,-2.35385630e-12,0.00000000e+00,0.00000000e+00,6.76365867e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.55000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069273e-08,2.34390905e-08,0.00000000e+00,0.00000000e+00,1.12205884e-13,-2.35632356e-12,0.00000000e+00,0.00000000e+00,6.77784556e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.56000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069251e-08,2.34636338e-08,0.00000000e+00,0.00000000e+00,1.12323373e-13,-2.35879083e-12,0.00000000e+00,0.00000000e+00,6.79204731e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.57000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069228e-08,2.34881771e-08,0.00000000e+00,0.00000000e+00,1.12440862e-13,-2.36125809e-12,0.00000000e+00,0.00000000e+00,6.80626393e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.58000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069206e-08,2.35127204e-08,0.00000000e+00,0.00000000e+00,1.12558350e-13,-2.36372536e-12,0.00000000e+00,0.00000000e+00,6.82049541e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.59000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069183e-08,2.35372637e-08,0.00000000e+00,0.00000000e+00,1.12675839e-13,-2.36619262e-12,0.00000000e+00,0.00000000e+00,6.83474175e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.60000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069161e-08,2.35618070e-08,0.00000000e+00,0.00000000e+00,1.12793328e-13,-2.36865989e-12,0.00000000e+00,0.00000000e+00,6.84900295e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.61000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069138e-08,2.35863503e-08,0.00000000e+00,0.00000000e+00,1.12910817e-13,-2.37112715e-12,0.00000000e+00,0.00000000e+00,6.86327902e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.62000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069115e-08,2.36108936e-08,0.00000000e+00,0.00000000e+00,1.13028305e-13,-2.37359441e-12,0.00000000e+00,0.00000000e+00,6.87756995e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.63000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069093e-08,2.36354369e-08,0.00000000e+00,0.00000000e+00,1.13145794e-13,-2.37606167e-12,0.00000000e+00,0.00000000e+00,6.89187574e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.64000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069070e-08,2.36599802e-08,0.00000000e+00,0.00000000e+00,1.13263283e-13,-2.37852894e-12,0.00000000e+00,0.00000000e+00,6.90619640e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.65000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069047e-08,2.36845235e-08,0.00000000e+00,0.00000000e+00,1.13380771e-13,-2.38099620e-12,0.00000000e+00,0.00000000e+00,6.92053192e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.66000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069025e-08,2.37090668e-08,0.00000000e+00,0.00000000e+00,1.13498260e-13,-2.38346346e-12,0.00000000e+00,0.00000000e+00,6.93488230e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.67000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30069002e-08,2.37336101e-08,0.00000000e+00,0.00000000e+00,1.13615749e-13,-2.38593072e-12,0.00000000e+00,0.00000000e+00,6.94924754e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.68000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068979e-08,2.37581534e-08,0.00000000e+00,0.00000000e+00,1.13733237e-13,-2.38839798e-12,0.00000000e+00,0.00000000e+00,6.96362765e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.69000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068956e-08,2.37826967e-08,0.00000000e+00,0.00000000e+00,1.13850726e-13,-2.39086525e-12,0.00000000e+00,0.00000000e+00,6.97802262e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.70000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068934e-08,2.38072400e-08,0.00000000e+00,0.00000000e+00,1.13968215e-13,-2.39333251e-12,0.00000000e+00,0.00000000e+00,6.99243245e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.71000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068911e-08,2.38317832e-08,0.00000000e+00,0.00000000e+00,1.14085703e-13,-2.39579977e-12,0.00000000e+00,0.00000000e+00,7.00685715e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.72000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068888e-08,2.38563265e-08,0.00000000e+00,0.00000000e+00,1.14203192e-13,-2.39826703e-12,0.00000000e+00,0.00000000e+00,7.02129670e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.73000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068865e-08,2.38808698e-08,0.00000000e+00,0.00000000e+00,1.14320680e-13,-2.40073429e-12,0.00000000e+00,0.00000000e+00,7.03575112e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.74000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068842e-08,2.39054131e-08,0.00000000e+00,0.00000000e+00,1.14438169e-13,-2.40320155e-12,0.00000000e+00,0.00000000e+00,7.05022041e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.75000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068819e-08,2.39299564e-08,0.00000000e+00,0.00000000e+00,1.14555657e-13,-2.40566881e-12,0.00000000e+00,0.00000000e+00,7.06470455e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.76000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068796e-08,2.39544997e-08,0.00000000e+00,0.00000000e+00,1.14673146e-13,-2.40813607e-12,0.00000000e+00,0.00000000e+00,7.07920356e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.77000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068773e-08,2.39790430e-08,0.00000000e+00,0.00000000e+00,1.14790634e-13,-2.41060332e-12,0.00000000e+00,0.00000000e+00,7.09371743e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.78000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068750e-08,2.40035862e-08,0.00000000e+00,0.00000000e+00,1.14908123e-13,-2.41307058e-12,0.00000000e+00,0.00000000e+00,7.10824617e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.79000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068727e-08,2.40281295e-08,0.00000000e+00,0.00000000e+00,1.15025611e-13,-2.41553784e-12,0.00000000e+00,0.00000000e+00,7.12278976e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.80000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068704e-08,2.40526728e-08,0.00000000e+00,0.00000000e+00,1.15143100e-13,-2.41800510e-12,0.00000000e+00,0.00000000e+00,7.13734822e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.81000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068681e-08,2.40772161e-08,0.00000000e+00,0.00000000e+00,1.15260588e-13,-2.42047236e-12,0.00000000e+00,0.00000000e+00,7.15192154e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.82000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068658e-08,2.41017594e-08,0.00000000e+00,0.00000000e+00,1.15378077e-13,-2.42293961e-12,0.00000000e+00,0.00000000e+00,7.16650973e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.83000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068635e-08,2.41263027e-08,0.00000000e+00,0.00000000e+00,1.15495565e-13,-2.42540687e-12,0.00000000e+00,0.00000000e+00,7.18111278e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.84000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068612e-08,2.41508459e-08,0.00000000e+00,0.00000000e+00,1.15613054e-13,-2.42787413e-12,0.00000000e+00,0.00000000e+00,7.19573069e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.85000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068589e-08,2.41753892e-08,0.00000000e+00,0.00000000e+00,1.15730542e-13,-2.43034138e-12,0.00000000e+00,0.00000000e+00,7.21036346e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.86000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068566e-08,2.41999325e-08,0.00000000e+00,0.00000000e+00,1.15848031e-13,-2.43280864e-12,0.00000000e+00,0.00000000e+00,7.22501110e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.87000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068543e-08,2.42244758e-08,0.00000000e+00,0.00000000e+00,1.15965519e-13,-2.43527590e-12,0.00000000e+00,0.00000000e+00,7.23967360e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.88000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068519e-08,2.42490190e-08,0.00000000e+00,0.00000000e+00,1.16083007e-13,-2.43774315e-12,0.00000000e+00,0.00000000e+00,7.25435096e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.89000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068496e-08,2.42735623e-08,0.00000000e+00,0.00000000e+00,1.16200496e-13,-2.44021041e-12,0.00000000e+00,0.00000000e+00,7.26904318e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.90000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068473e-08,2.42981056e-08,0.00000000e+00,0.00000000e+00,1.16317984e-13,-2.44267766e-12,0.00000000e+00,0.00000000e+00,7.28375027e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.91000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068450e-08,2.43226489e-08,0.00000000e+00,0.00000000e+00,1.16435472e-13,-2.44514492e-12,0.00000000e+00,0.00000000e+00,7.29847222e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.92000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068426e-08,2.43471921e-08,0.00000000e+00,0.00000000e+00,1.16552961e-13,-2.44761217e-12,0.00000000e+00,0.00000000e+00,7.31320903e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.93000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068403e-08,2.43717354e-08,0.00000000e+00,0.00000000e+00,1.16670449e-13,-2.45007943e-12,0.00000000e+00,0.00000000e+00,7.32796071e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.94000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068380e-08,2.43962787e-08,0.00000000e+00,0.00000000e+00,1.16787937e-13,-2.45254668e-12,0.00000000e+00,0.00000000e+00,7.34272724e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.95000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068356e-08,2.44208220e-08,0.00000000e+00,0.00000000e+00,1.16905425e-13,-2.45501393e-12,0.00000000e+00,0.00000000e+00,7.35750864e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.96000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068333e-08,2.44453652e-08,0.00000000e+00,0.00000000e+00,1.17022914e-13,-2.45748119e-12,0.00000000e+00,0.00000000e+00,7.37230491e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.97000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068309e-08,2.44699085e-08,0.00000000e+00,0.00000000e+00,1.17140402e-13,-2.45994844e-12,0.00000000e+00,0.00000000e+00,7.38711603e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.98000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068286e-08,2.44944518e-08,0.00000000e+00,0.00000000e+00,1.17257890e-13,-2.46241569e-12,0.00000000e+00,0.00000000e+00,7.40194202e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.99000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068262e-08,2.45189950e-08,0.00000000e+00,0.00000000e+00,1.17375378e-13,-2.46488295e-12,0.00000000e+00,0.00000000e+00,7.41678287e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068239e-08,2.45435383e-08,0.00000000e+00,0.00000000e+00,1.17492867e-13,-2.46735020e-12,0.00000000e+00,0.00000000e+00,7.43163859e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068215e-08,2.45680816e-08,0.00000000e+00,0.00000000e+00,1.17610355e-13,-2.46981745e-12,0.00000000e+00,0.00000000e+00,7.44650916e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068192e-08,2.45926248e-08,0.00000000e+00,0.00000000e+00,1.17727843e-13,-2.47228470e-12,0.00000000e+00,0.00000000e+00,7.46139460e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068168e-08,2.46171681e-08,0.00000000e+00,0.00000000e+00,1.17845331e-13,-2.47475195e-12,0.00000000e+00,0.00000000e+00,7.47629491e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068145e-08,2.46417114e-08,0.00000000e+00,0.00000000e+00,1.17962819e-13,-2.47721921e-12,0.00000000e+00,0.00000000e+00,7.49121007e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068121e-08,2.46662546e-08,0.00000000e+00,0.00000000e+00,1.18080307e-13,-2.47968646e-12,0.00000000e+00,0.00000000e+00,7.50614010e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068097e-08,2.46907979e-08,0.00000000e+00,0.00000000e+00,1.18197796e-13,-2.48215371e-12,0.00000000e+00,0.00000000e+00,7.52108499e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068074e-08,2.47153412e-08,0.00000000e+00,0.00000000e+00,1.18315284e-13,-2.48462096e-12,0.00000000e+00,0.00000000e+00,7.53604474e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068050e-08,2.47398844e-08,0.00000000e+00,0.00000000e+00,1.18432772e-13,-2.48708821e-12,0.00000000e+00,0.00000000e+00,7.55101936e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068026e-08,2.47644277e-08,0.00000000e+00,0.00000000e+00,1.18550260e-13,-2.48955546e-12,0.00000000e+00,0.00000000e+00,7.56600884e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30068003e-08,2.47889709e-08,0.00000000e+00,0.00000000e+00,1.18667748e-13,-2.49202271e-12,0.00000000e+00,0.00000000e+00,7.58101318e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067979e-08,2.48135142e-08,0.00000000e+00,0.00000000e+00,1.18785236e-13,-2.49448995e-12,0.00000000e+00,0.00000000e+00,7.59603238e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067955e-08,2.48380574e-08,0.00000000e+00,0.00000000e+00,1.18902724e-13,-2.49695720e-12,0.00000000e+00,0.00000000e+00,7.61106645e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067931e-08,2.48626007e-08,0.00000000e+00,0.00000000e+00,1.19020212e-13,-2.49942445e-12,0.00000000e+00,0.00000000e+00,7.62611538e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067907e-08,2.48871440e-08,0.00000000e+00,0.00000000e+00,1.19137700e-13,-2.50189170e-12,0.00000000e+00,0.00000000e+00,7.64117917e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067884e-08,2.49116872e-08,0.00000000e+00,0.00000000e+00,1.19255188e-13,-2.50435895e-12,0.00000000e+00,0.00000000e+00,7.65625783e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067860e-08,2.49362305e-08,0.00000000e+00,0.00000000e+00,1.19372676e-13,-2.50682620e-12,0.00000000e+00,0.00000000e+00,7.67135135e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067836e-08,2.49607737e-08,0.00000000e+00,0.00000000e+00,1.19490164e-13,-2.50929344e-12,0.00000000e+00,0.00000000e+00,7.68645973e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067812e-08,2.49853170e-08,0.00000000e+00,0.00000000e+00,1.19607652e-13,-2.51176069e-12,0.00000000e+00,0.00000000e+00,7.70158297e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067788e-08,2.50098602e-08,0.00000000e+00,0.00000000e+00,1.19725140e-13,-2.51422794e-12,0.00000000e+00,0.00000000e+00,7.71672108e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067764e-08,2.50344035e-08,0.00000000e+00,0.00000000e+00,1.19842628e-13,-2.51669518e-12,0.00000000e+00,0.00000000e+00,7.73187404e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067740e-08,2.50589467e-08,0.00000000e+00,0.00000000e+00,1.19960116e-13,-2.51916243e-12,0.00000000e+00,0.00000000e+00,7.74704188e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067716e-08,2.50834900e-08,0.00000000e+00,0.00000000e+00,1.20077604e-13,-2.52162967e-12,0.00000000e+00,0.00000000e+00,7.76222457e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067692e-08,2.51080332e-08,0.00000000e+00,0.00000000e+00,1.20195091e-13,-2.52409692e-12,0.00000000e+00,0.00000000e+00,7.77742213e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067668e-08,2.51325765e-08,0.00000000e+00,0.00000000e+00,1.20312579e-13,-2.52656417e-12,0.00000000e+00,0.00000000e+00,7.79263455e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067644e-08,2.51571197e-08,0.00000000e+00,0.00000000e+00,1.20430067e-13,-2.52903141e-12,0.00000000e+00,0.00000000e+00,7.80786183e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067620e-08,2.51816630e-08,0.00000000e+00,0.00000000e+00,1.20547555e-13,-2.53149866e-12,0.00000000e+00,0.00000000e+00,7.82310397e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067596e-08,2.52062062e-08,0.00000000e+00,0.00000000e+00,1.20665043e-13,-2.53396590e-12,0.00000000e+00,0.00000000e+00,7.83836098e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067571e-08,2.52307495e-08,0.00000000e+00,0.00000000e+00,1.20782531e-13,-2.53643314e-12,0.00000000e+00,0.00000000e+00,7.85363285e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067547e-08,2.52552927e-08,0.00000000e+00,0.00000000e+00,1.20900018e-13,-2.53890039e-12,0.00000000e+00,0.00000000e+00,7.86891958e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067523e-08,2.52798359e-08,0.00000000e+00,0.00000000e+00,1.21017506e-13,-2.54136763e-12,0.00000000e+00,0.00000000e+00,7.88422118e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067499e-08,2.53043792e-08,0.00000000e+00,0.00000000e+00,1.21134994e-13,-2.54383487e-12,0.00000000e+00,0.00000000e+00,7.89953764e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067475e-08,2.53289224e-08,0.00000000e+00,0.00000000e+00,1.21252482e-13,-2.54630212e-12,0.00000000e+00,0.00000000e+00,7.91486896e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067450e-08,2.53534657e-08,0.00000000e+00,0.00000000e+00,1.21369969e-13,-2.54876936e-12,0.00000000e+00,0.00000000e+00,7.93021514e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067426e-08,2.53780089e-08,0.00000000e+00,0.00000000e+00,1.21487457e-13,-2.55123660e-12,0.00000000e+00,0.00000000e+00,7.94557619e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067402e-08,2.54025522e-08,0.00000000e+00,0.00000000e+00,1.21604945e-13,-2.55370384e-12,0.00000000e+00,0.00000000e+00,7.96095210e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067377e-08,2.54270954e-08,0.00000000e+00,0.00000000e+00,1.21722433e-13,-2.55617108e-12,0.00000000e+00,0.00000000e+00,7.97634287e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30067353e-08,2.54516386e-08,0.00000000e+00,0.00000000e+00,1.21839920e-13,-2.55863833e-12,0.00000000e+00,0.00000000e+00,7.99174851e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
