t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
4.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.11075727e-09,2.02091850e-14,-4.24392885e-13,0.00000000e+00,0.00000000e+00,8.79440231e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.15984464e-09,2.06791659e-14,-4.34262483e-13,0.00000000e+00,0.00000000e+00,9.20820050e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.20893201e-09,2.11491467e-14,-4.44132081e-13,0.00000000e+00,0.00000000e+00,9.63151129e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.25801938e-09,2.16191276e-14,-4.54001679e-13,0.00000000e+00,0.00000000e+00,1.00643347e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.30710675e-09,2.20891084e-14,-4.63871276e-13,0.00000000e+00,0.00000000e+00,1.05066707e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.35619411e-09,2.25590892e-14,-4.73740873e-13,0.00000000e+00,0.00000000e+00,1.09585192e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.40528148e-09,2.30290700e-14,-4.83610470e-13,0.00000000e+00,0.00000000e+00,1.14198804e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.45436885e-09,2.34990508e-14,-4.93480066e-13,0.00000000e+00,0.00000000e+00,1.18907542e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.50345621e-09,2.39690315e-14,-5.03349662e-13,0.00000000e+00,0.00000000e+00,1.23711405e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.55254358e-09,2.44390123e-14,-5.13219258e-13,0.00000000e+00,0.00000000e+00,1.28610395e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
