t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
5.41000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076555e-08,1.32781083e-08,0.00000000e+00,0.00000000e+00,6.35645446e-14,-1.33485544e-12,0.00000000e+00,0.00000000e+00,2.17511508e-18,0.00000000e+00,-1.39807951e-23,1.42221538e-23,2.82029489e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.42000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076542e-08,1.33026519e-08,0.00000000e+00,0.00000000e+00,6.36820377e-14,-1.33732279e-12,0.00000000e+00,0.00000000e+00,2.18316357e-18,0.00000000e+00,-1.40310841e-23,1.42746270e-23,2.83057111e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.43000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076529e-08,1.33271954e-08,0.00000000e+00,0.00000000e+00,6.37995308e-14,-1.33979015e-12,0.00000000e+00,0.00000000e+00,2.19122693e-18,0.00000000e+00,-1.40814532e-23,1.43271940e-23,2.84086472e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.44000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076517e-08,1.33517389e-08,0.00000000e+00,0.00000000e+00,6.39170239e-14,-1.34225750e-12,0.00000000e+00,0.00000000e+00,2.19930515e-18,0.00000000e+00,-1.41319016e-23,1.43798588e-23,2.85117604e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.45000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076504e-08,1.33762825e-08,0.00000000e+00,0.00000000e+00,6.40345170e-14,-1.34472486e-12,0.00000000e+00,0.00000000e+00,2.20739824e-18,0.00000000e+00,-1.41824273e-23,1.44326185e-23,2.86150458e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.46000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076491e-08,1.34008260e-08,0.00000000e+00,0.00000000e+00,6.41520101e-14,-1.34719221e-12,0.00000000e+00,0.00000000e+00,2.21550618e-18,0.00000000e+00,-1.42330306e-23,1.44854710e-23,2.87185016e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.47000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076478e-08,1.34253696e-08,0.00000000e+00,0.00000000e+00,6.42695032e-14,-1.34965957e-12,0.00000000e+00,0.00000000e+00,2.22362900e-18,0.00000000e+00,-1.42837140e-23,1.45384227e-23,2.88221367e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.48000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076465e-08,1.34499131e-08,0.00000000e+00,0.00000000e+00,6.43869963e-14,-1.35212692e-12,0.00000000e+00,0.00000000e+00,2.23176667e-18,0.00000000e+00,-1.43344748e-23,1.45914690e-23,2.89259438e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.49000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076452e-08,1.34744567e-08,0.00000000e+00,0.00000000e+00,6.45044894e-14,-1.35459428e-12,0.00000000e+00,0.00000000e+00,2.23991921e-18,0.00000000e+00,-1.43853112e-23,1.46446105e-23,2.90299217e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076439e-08,1.34990002e-08,0.00000000e+00,0.00000000e+00,6.46219824e-14,-1.35706163e-12,0.00000000e+00,0.00000000e+00,2.24808661e-18,0.00000000e+00,-1.44362239e-23,1.46978492e-23,2.91340731e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.51000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076426e-08,1.35235438e-08,0.00000000e+00,0.00000000e+00,6.47394755e-14,-1.35952898e-12,0.00000000e+00,0.00000000e+00,2.25626887e-18,0.00000000e+00,-1.44872131e-23,1.47511818e-23,2.92383948e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.52000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076413e-08,1.35480873e-08,0.00000000e+00,0.00000000e+00,6.48569685e-14,-1.36199634e-12,0.00000000e+00,0.00000000e+00,2.26446600e-18,0.00000000e+00,-1.45382812e-23,1.48046099e-23,2.93428911e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.53000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076400e-08,1.35726309e-08,0.00000000e+00,0.00000000e+00,6.49744615e-14,-1.36446369e-12,0.00000000e+00,0.00000000e+00,2.27267799e-18,0.00000000e+00,-1.45894244e-23,1.48581342e-23,2.94475586e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.54000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076387e-08,1.35971744e-08,0.00000000e+00,0.00000000e+00,6.50919546e-14,-1.36693105e-12,0.00000000e+00,0.00000000e+00,2.28090484e-18,0.00000000e+00,-1.46406465e-23,1.49117536e-23,2.95524001e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.55000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076374e-08,1.36217180e-08,0.00000000e+00,0.00000000e+00,6.52094476e-14,-1.36939840e-12,0.00000000e+00,0.00000000e+00,2.28914655e-18,0.00000000e+00,-1.46919426e-23,1.49654707e-23,2.96574133e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.56000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076361e-08,1.36462615e-08,0.00000000e+00,0.00000000e+00,6.53269406e-14,-1.37186575e-12,0.00000000e+00,0.00000000e+00,2.29740313e-18,0.00000000e+00,-1.47433163e-23,1.50192845e-23,2.97626009e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.57000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076348e-08,1.36708050e-08,0.00000000e+00,0.00000000e+00,6.54444336e-14,-1.37433311e-12,0.00000000e+00,0.00000000e+00,2.30567458e-18,0.00000000e+00,-1.47947644e-23,1.50731912e-23,2.98679556e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.58000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076335e-08,1.36953486e-08,0.00000000e+00,0.00000000e+00,6.55619266e-14,-1.37680046e-12,0.00000000e+00,0.00000000e+00,2.31396088e-18,0.00000000e+00,-1.48462898e-23,1.51271930e-23,2.99734828e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.59000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076322e-08,1.37198921e-08,0.00000000e+00,0.00000000e+00,6.56794196e-14,-1.37926781e-12,0.00000000e+00,0.00000000e+00,2.32226205e-18,0.00000000e+00,-1.48978920e-23,1.51812915e-23,3.00791835e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.60000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076309e-08,1.37444357e-08,0.00000000e+00,0.00000000e+00,6.57969126e-14,-1.38173516e-12,0.00000000e+00,0.00000000e+00,2.33057808e-18,0.00000000e+00,-1.49495692e-23,1.52354836e-23,3.01850529e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.61000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076296e-08,1.37689792e-08,0.00000000e+00,0.00000000e+00,6.59144056e-14,-1.38420252e-12,0.00000000e+00,0.00000000e+00,2.33890898e-18,0.00000000e+00,-1.50013196e-23,1.52897729e-23,3.02910925e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.62000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076282e-08,1.37935227e-08,0.00000000e+00,0.00000000e+00,6.60318985e-14,-1.38666987e-12,0.00000000e+00,0.00000000e+00,2.34725473e-18,0.00000000e+00,-1.50531463e-23,1.53441576e-23,3.03973039e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.63000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076269e-08,1.38180663e-08,0.00000000e+00,0.00000000e+00,6.61493915e-14,-1.38913722e-12,0.00000000e+00,0.00000000e+00,2.35561535e-18,0.00000000e+00,-1.51050476e-23,1.53986365e-23,3.05036841e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.64000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076256e-08,1.38426098e-08,0.00000000e+00,0.00000000e+00,6.62668844e-14,-1.39160457e-12,0.00000000e+00,0.00000000e+00,2.36399084e-18,0.00000000e+00,-1.51570239e-23,1.54532089e-23,3.06102328e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.65000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076243e-08,1.38671534e-08,0.00000000e+00,0.00000000e+00,6.63843774e-14,-1.39407192e-12,0.00000000e+00,0.00000000e+00,2.37238119e-18,0.00000000e+00,-1.52090768e-23,1.55078759e-23,3.07169526e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.66000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076229e-08,1.38916969e-08,0.00000000e+00,0.00000000e+00,6.65018703e-14,-1.39653928e-12,0.00000000e+00,0.00000000e+00,2.38078640e-18,0.00000000e+00,-1.52612042e-23,1.55626385e-23,3.08238427e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.67000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076216e-08,1.39162404e-08,0.00000000e+00,0.00000000e+00,6.66193632e-14,-1.39900663e-12,0.00000000e+00,0.00000000e+00,2.38920647e-18,0.00000000e+00,-1.53134065e-23,1.56174974e-23,3.09309039e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.68000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076203e-08,1.39407840e-08,0.00000000e+00,0.00000000e+00,6.67368562e-14,-1.40147398e-12,0.00000000e+00,0.00000000e+00,2.39764141e-18,0.00000000e+00,-1.53656864e-23,1.56724499e-23,3.10381363e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.69000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076189e-08,1.39653275e-08,0.00000000e+00,0.00000000e+00,6.68543491e-14,-1.40394133e-12,0.00000000e+00,0.00000000e+00,2.40609121e-18,0.00000000e+00,-1.54180408e-23,1.57274985e-23,3.11455394e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076176e-08,1.39898710e-08,0.00000000e+00,0.00000000e+00,6.69718420e-14,-1.40640868e-12,0.00000000e+00,0.00000000e+00,2.41455587e-18,0.00000000e+00,-1.54704690e-23,1.57826424e-23,3.12531114e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.71000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076162e-08,1.40144146e-08,0.00000000e+00,0.00000000e+00,6.70893349e-14,-1.40887603e-12,0.00000000e+00,0.00000000e+00,2.42303539e-18,0.00000000e+00,-1.55229700e-23,1.58378817e-23,3.13608517e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.72000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076149e-08,1.40389581e-08,0.00000000e+00,0.00000000e+00,6.72068278e-14,-1.41134338e-12,0.00000000e+00,0.00000000e+00,2.43152978e-18,0.00000000e+00,-1.55755431e-23,1.58932196e-23,3.14687627e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.73000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076136e-08,1.40635017e-08,0.00000000e+00,0.00000000e+00,6.73243206e-14,-1.41381073e-12,0.00000000e+00,0.00000000e+00,2.44003904e-18,0.00000000e+00,-1.56281933e-23,1.59486517e-23,3.15768450e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.74000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076122e-08,1.40880452e-08,0.00000000e+00,0.00000000e+00,6.74418135e-14,-1.41627808e-12,0.00000000e+00,0.00000000e+00,2.44856315e-18,0.00000000e+00,-1.56809170e-23,1.60041789e-23,3.16850958e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.75000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076109e-08,1.41125887e-08,0.00000000e+00,0.00000000e+00,6.75593064e-14,-1.41874543e-12,0.00000000e+00,0.00000000e+00,2.45710213e-18,0.00000000e+00,-1.57337143e-23,1.60597997e-23,3.17935140e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.76000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076095e-08,1.41371323e-08,0.00000000e+00,0.00000000e+00,6.76767992e-14,-1.42121278e-12,0.00000000e+00,0.00000000e+00,2.46565597e-18,0.00000000e+00,-1.57865851e-23,1.61155180e-23,3.19021031e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.77000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076081e-08,1.41616758e-08,0.00000000e+00,0.00000000e+00,6.77942921e-14,-1.42368013e-12,0.00000000e+00,0.00000000e+00,2.47422468e-18,0.00000000e+00,-1.58395296e-23,1.61713296e-23,3.20108593e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.78000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076068e-08,1.41862193e-08,0.00000000e+00,0.00000000e+00,6.79117849e-14,-1.42614748e-12,0.00000000e+00,0.00000000e+00,2.48280824e-18,0.00000000e+00,-1.58925458e-23,1.62272362e-23,3.21197820e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.79000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076054e-08,1.42107629e-08,0.00000000e+00,0.00000000e+00,6.80292777e-14,-1.42861483e-12,0.00000000e+00,0.00000000e+00,2.49140667e-18,0.00000000e+00,-1.59456368e-23,1.62832379e-23,3.22288747e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.80000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076041e-08,1.42353064e-08,0.00000000e+00,0.00000000e+00,6.81467706e-14,-1.43108218e-12,0.00000000e+00,0.00000000e+00,2.50001997e-18,0.00000000e+00,-1.59988028e-23,1.63393352e-23,3.23381380e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.81000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076027e-08,1.42598499e-08,0.00000000e+00,0.00000000e+00,6.82642634e-14,-1.43354953e-12,0.00000000e+00,0.00000000e+00,2.50864812e-18,0.00000000e+00,-1.60520431e-23,1.63955273e-23,3.24475704e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.82000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076013e-08,1.42843934e-08,0.00000000e+00,0.00000000e+00,6.83817562e-14,-1.43601688e-12,0.00000000e+00,0.00000000e+00,2.51729114e-18,0.00000000e+00,-1.61053532e-23,1.64518186e-23,3.25571717e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.83000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076000e-08,1.43089370e-08,0.00000000e+00,0.00000000e+00,6.84992490e-14,-1.43848423e-12,0.00000000e+00,0.00000000e+00,2.52594903e-18,0.00000000e+00,-1.61587370e-23,1.65082002e-23,3.26669372e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.84000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075986e-08,1.43334805e-08,0.00000000e+00,0.00000000e+00,6.86167418e-14,-1.44095158e-12,0.00000000e+00,0.00000000e+00,2.53462177e-18,0.00000000e+00,-1.62121941e-23,1.65646769e-23,3.27768710e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.85000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075972e-08,1.43580240e-08,0.00000000e+00,0.00000000e+00,6.87342345e-14,-1.44341893e-12,0.00000000e+00,0.00000000e+00,2.54330938e-18,0.00000000e+00,-1.62657227e-23,1.66212498e-23,3.28869725e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.86000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075958e-08,1.43825676e-08,0.00000000e+00,0.00000000e+00,6.88517273e-14,-1.44588627e-12,0.00000000e+00,0.00000000e+00,2.55201186e-18,0.00000000e+00,-1.63193235e-23,1.66779156e-23,3.29972391e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.87000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075945e-08,1.44071111e-08,0.00000000e+00,0.00000000e+00,6.89692201e-14,-1.44835362e-12,0.00000000e+00,0.00000000e+00,2.56072919e-18,0.00000000e+00,-1.63729950e-23,1.67346756e-23,3.31076706e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.88000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075931e-08,1.44316546e-08,0.00000000e+00,0.00000000e+00,6.90867128e-14,-1.45082097e-12,0.00000000e+00,0.00000000e+00,2.56946139e-18,0.00000000e+00,-1.64267399e-23,1.67915287e-23,3.32182686e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.89000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075917e-08,1.44561981e-08,0.00000000e+00,0.00000000e+00,6.92042056e-14,-1.45328832e-12,0.00000000e+00,0.00000000e+00,2.57820845e-18,0.00000000e+00,-1.64805561e-23,1.68484777e-23,3.33290338e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075903e-08,1.44807417e-08,0.00000000e+00,0.00000000e+00,6.93216983e-14,-1.45575566e-12,0.00000000e+00,0.00000000e+00,2.58697038e-18,0.00000000e+00,-1.65344444e-23,1.69055230e-23,3.34399674e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.91000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075889e-08,1.45052852e-08,0.00000000e+00,0.00000000e+00,6.94391911e-14,-1.45822301e-12,0.00000000e+00,0.00000000e+00,2.59574717e-18,0.00000000e+00,-1.65884012e-23,1.69626595e-23,3.35510607e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.92000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075875e-08,1.45298287e-08,0.00000000e+00,0.00000000e+00,6.95566838e-14,-1.46069036e-12,0.00000000e+00,0.00000000e+00,2.60453882e-18,0.00000000e+00,-1.66424314e-23,1.70198934e-23,3.36623248e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.93000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075861e-08,1.45543722e-08,0.00000000e+00,0.00000000e+00,6.96741765e-14,-1.46315771e-12,0.00000000e+00,0.00000000e+00,2.61334533e-18,0.00000000e+00,-1.66965354e-23,1.70772202e-23,3.37737556e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.94000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075847e-08,1.45789158e-08,0.00000000e+00,0.00000000e+00,6.97916692e-14,-1.46562505e-12,0.00000000e+00,0.00000000e+00,2.62216671e-18,0.00000000e+00,-1.67507090e-23,1.71346439e-23,3.38853529e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.95000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075833e-08,1.46034593e-08,0.00000000e+00,0.00000000e+00,6.99091619e-14,-1.46809240e-12,0.00000000e+00,0.00000000e+00,2.63100295e-18,0.00000000e+00,-1.68049543e-23,1.71921603e-23,3.39971146e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.96000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075819e-08,1.46280028e-08,0.00000000e+00,0.00000000e+00,7.00266546e-14,-1.47055975e-12,0.00000000e+00,0.00000000e+00,2.63985405e-18,0.00000000e+00,-1.68592693e-23,1.72497732e-23,3.41090425e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.97000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075805e-08,1.46525463e-08,0.00000000e+00,0.00000000e+00,7.01441473e-14,-1.47302709e-12,0.00000000e+00,0.00000000e+00,2.64872002e-18,0.00000000e+00,-1.69136540e-23,1.73074817e-23,3.42211357e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.98000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075791e-08,1.46770899e-08,0.00000000e+00,0.00000000e+00,7.02616399e-14,-1.47549444e-12,0.00000000e+00,0.00000000e+00,2.65760085e-18,0.00000000e+00,-1.69681098e-23,1.73652821e-23,3.43333918e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.99000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075777e-08,1.47016334e-08,0.00000000e+00,0.00000000e+00,7.03791326e-14,-1.47796178e-12,0.00000000e+00,0.00000000e+00,2.66649654e-18,0.00000000e+00,-1.70226352e-23,1.74231770e-23,3.44458122e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075763e-08,1.47261769e-08,0.00000000e+00,0.00000000e+00,7.04966253e-14,-1.48042913e-12,0.00000000e+00,0.00000000e+00,2.67540710e-18,0.00000000e+00,-1.70772313e-23,1.74811676e-23,3.45583989e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.01000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075749e-08,1.47507204e-08,0.00000000e+00,0.00000000e+00,7.06141179e-14,-1.48289648e-12,0.00000000e+00,0.00000000e+00,2.68433252e-18,0.00000000e+00,-1.71318956e-23,1.75392532e-23,3.46711489e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.02000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075735e-08,1.47752640e-08,0.00000000e+00,0.00000000e+00,7.07316105e-14,-1.48536382e-12,0.00000000e+00,0.00000000e+00,2.69327280e-18,0.00000000e+00,-1.71866297e-23,1.75974357e-23,3.47840653e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.03000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075721e-08,1.47998075e-08,0.00000000e+00,0.00000000e+00,7.08491032e-14,-1.48783117e-12,0.00000000e+00,0.00000000e+00,2.70222795e-18,0.00000000e+00,-1.72414339e-23,1.76557140e-23,3.48971479e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.04000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075707e-08,1.48243510e-08,0.00000000e+00,0.00000000e+00,7.09665958e-14,-1.49029851e-12,0.00000000e+00,0.00000000e+00,2.71119795e-18,0.00000000e+00,-1.72963042e-23,1.77140860e-23,3.50103902e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.05000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075692e-08,1.48488945e-08,0.00000000e+00,0.00000000e+00,7.10840884e-14,-1.49276586e-12,0.00000000e+00,0.00000000e+00,2.72018283e-18,0.00000000e+00,-1.73512446e-23,1.77725501e-23,3.51237947e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.06000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075678e-08,1.48734380e-08,0.00000000e+00,0.00000000e+00,7.12015810e-14,-1.49523320e-12,0.00000000e+00,0.00000000e+00,2.72918256e-18,0.00000000e+00,-1.74062552e-23,1.78311114e-23,3.52373666e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.07000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075664e-08,1.48979816e-08,0.00000000e+00,0.00000000e+00,7.13190736e-14,-1.49770055e-12,0.00000000e+00,0.00000000e+00,2.73819716e-18,0.00000000e+00,-1.74613335e-23,1.78897658e-23,3.53510993e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.08000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075650e-08,1.49225251e-08,0.00000000e+00,0.00000000e+00,7.14365662e-14,-1.50016789e-12,0.00000000e+00,0.00000000e+00,2.74722662e-18,0.00000000e+00,-1.75164782e-23,1.79485134e-23,3.54649917e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.09000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075635e-08,1.49470686e-08,0.00000000e+00,0.00000000e+00,7.15540588e-14,-1.50263523e-12,0.00000000e+00,0.00000000e+00,2.75627094e-18,0.00000000e+00,-1.75716926e-23,1.80073578e-23,3.55790504e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075621e-08,1.49716121e-08,0.00000000e+00,0.00000000e+00,7.16715513e-14,-1.50510258e-12,0.00000000e+00,0.00000000e+00,2.76533013e-18,0.00000000e+00,-1.76269778e-23,1.80662966e-23,3.56932745e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.11000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075607e-08,1.49961556e-08,0.00000000e+00,0.00000000e+00,7.17890439e-14,-1.50756992e-12,0.00000000e+00,0.00000000e+00,2.77440418e-18,0.00000000e+00,-1.76823282e-23,1.81253292e-23,3.58076574e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.12000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075592e-08,1.50206991e-08,0.00000000e+00,0.00000000e+00,7.19065365e-14,-1.51003727e-12,0.00000000e+00,0.00000000e+00,2.78349309e-18,0.00000000e+00,-1.77377428e-23,1.81844563e-23,3.59221992e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
